262 500 500 84
146 51 11.2292 0 83
231 213 15.2551 6 38
0 83 17.7578 72 93
135 28 20.6775 93 84
81 135 7.4285 28 50
133 107 9.78317 5 94
16 71 17.2376 43 92
25 94 3.77097 1 14
135 50 11.08 36 51
26 108 3.35718 53 17
214 86 15.3379 63 60
241 49 9.97598 25 79
191 122 5.99111 50 22
69 117 24.2552 57 78
23 120 2.42705 1 13
146 41 11.2733 66 24
135 33 7.01975 37 29
176 99 13.8702 51 71
166 123 8.62518 47 32
185 122 11.8365 88 33
29 111 15.3163 75 5
3 128 5.37336 48 17
236 100 13.9147 40 93
236 93 0.571042 8 19
40 112 16.1387 69 79
116 68 21.1704 93 98
203 102 15.9258 29 99
249 95 15.9323 5 96
246 136 15.8516 53 48
59 105 3.1543 8 69
3 113 13.5315 24 83
205 163 10.6042 53 3
78 70 4.14711 13 0
215 135 13.6956 47 55
246 139 9.1149 57 37
141 146 2.72828 9 0
150 121 13.6928 74 70
84 60 11.6752 83 3
233 64 17.5288 96 14
233 49 7.25931 42 4
78 104 14.4164 80 18
16 116 7.06758 22 22
197 73 11.1395 56 53
135 38 4.81924 43 6
126 84 1.75772 12 8
23 131 20.8079 73 98
216 126 8.72271 32 62
168 83 1.57015 8 24
23 98 9.16109 79 24
96 134 11.6828 79 11
250 153 14.9774 4 98
78 88 8.27037 14 50
84 25 3.30532 17 3
190 127 12.0203 19 45
0 93 1.75168 44 13
47 89 2.34341 5 2
135 74 4.55932 37 0
241 61 22.5159 100 98
62 106 10.3141 62 53
52 52 16.7123 90 18
110 128 16.5263 57 5
211 128 14.382 44 88
84 39 9.76927 37 73
216 118 12.5566 80 53
163 78 14.074 60 42
69 140 18.5501 95 11
146 81 12.8258 56 24
201 101 14.8182 56 63
213 149 10.0423 9 74
135 49 7.8224 39 31
108 155 8.80706 15 89
5 188 10.0241 4 50
213 129 8.48199 58 18
198 75 16.7343 73 86
215 71 3.11393 5 2
219 47 4.04218 12 15
138 182 13.3324 3 65
91 150 19.2952 8 87
84 65 8.65028 31 40
261 104 18.0253 48 100
197 82 5.81676 3 64
123 124 7.61634 52 28
223 62 12.6291 99 58
2 118 3.08869 29 4
-1 0 6.56807 12 0
84 64 8.03061 50 29
149 192 18.8016 98 75
34 165 10.4764 4 50
23 154 14.218 56 57
62 118 12.0059 24 55
61 130 2.26094 33 1
216 138 16.547 45 100
257 127 20.4911 98 56
46 134 5.84178 4 44
91 181 8.97241 36 39
182 143 16.56 72 25
135 73 5.98646 26 15
132 80 11.8014 71 0
85 135 19.1017 84 75
244 158 3.61501 21 3
16 129 15.8058 99 49
193 90 17.1737 33 96
52 43 19.8545 84 99
168 90 18.5856 74 42
116 71 9.63506 93 8
169 87 6.09521 25 33
251 138 13.0944 39 47
14 133 17.2542 42 93
115 148 12.5706 77 65
146 112 13.4779 68 15
109 118 4.44027 50 33
236 97 7.5683 42 1
190 78 17.052 71 49
168 86 16.0615 85 39
251 90 11.1463 78 43
215 125 11.3116 64 36
126 41 2.81879 5 4
178 137 21.5773 93 90
84 37 4.02675 18 19
160 171 20.2305 38 77
85 97 8.66203 29 53
57 138 6.32986 81 12
223 52 1.19713 4 1
118 39 6.86452 23 56
255 128 4.08107 11 19
0 80 8.09886 86 3
84 37 3.9073 2 42
32 133 14.6964 31 79
48 114 16.3526 54 90
90 141 18.4069 87 72
73 138 6.20499 17 21
214 66 11.7324 81 18
169 72 19.4478 72 97
261 106 13.1919 10 79
176 137 21.7204 50 31
84 12 7.31981 25 71
84 60 13.0791 71 57
260 111 9.92294 85 4
3 120 7.61194 51 19
73 185 8.96293 29 26
215 99 15.2164 55 64
3 65 4.70153 45 14
68 152 9.13759 100 4
48 108 6.81932 38 23
156 146 3.87487 11 18
115 132 18.3108 82 98
84 10 8.67991 50 40
245 129 12.5863 39 29
251 100 10.4903 6 62
50 183 26.5904 87 99
2 112 18.5374 83 84
88 180 1.6787 22 0
116 122 11.5355 24 37
223 110 3.95888 69 44
37 168 21.4875 97 82
209 173 20.8304 65 98
25 119 23.8205 97 81
146 55 12.2229 79 79
29 135 16.2812 79 94
51 130 22.172 46 52
25 106 17.9769 52 84
179 125 12.5627 39 85
75 51 15.0087 94 0
62 62 15.3617 97 50
135 103 8.72842 18 47
126 80 2.20134 3 5
96 91 11.6713 23 52
237 126 14.7736 19 76
84 70 9.42087 40 56
52 46 9.88795 49 12
2 96 12.0728 96 42
162 63 8.20466 58 45
84 117 15.7157 15 72
213 122 4.93553 21 9
48 106 9.9263 56 54
176 98 19.7515 67 99
135 52 5.92794 10 28
146 46 10.4673 36 66
219 111 10.3074 84 35
23 116 10.4702 59 58
63 123 11.8329 85 36
169 61 11.6411 60 57
126 123 12.4639 33 55
58 114 9.59704 62 87
239 157 9.14458 70 68
141 120 18.1247 79 43
69 144 21.2 98 84
46 137 4.82367 99 25
256 155 18.8098 18 77
177 128 9.36804 55 17
84 30 8.74016 75 8
261 105 15.7312 94 50
144 157 17.172 89 74
214 86 8.58902 13 83
197 82 5.61258 19 58
177 103 18.1171 19 96
135 104 10.2373 90 0
84 67 5.66531 35 5
190 73 14.7051 76 59
135 87 14.8966 3 81
169 115 17.0065 11 93
78 80 15.8877 98 73
231 179 13.2402 92 6
57 63 1.13757 1 5
73 87 14.8405 2 85
