51 160 160 1
46 25 1.52769 0 16
-1 0 1.9975 7 5
1 17 6.98531 30 7
2 55 10.8799 16 10
14 56 2.39688 9 12
11 41 9.97974 21 5
1 20 5.10674 15 10
23 45 8.00302 19 21
6 41 5.68546 23 11
16 40 2.60957 11 8
49 51 2.50811 5 41
1 15 6.22637 19 9
32 31 9.47332 29 13
46 51 6.81938 23 15
6 38 6.11424 21 8
0 63 2.2175 10 7
2 26 4.35271 15 6
12 47 0.598599 3 29
1 40 8.58981 41 16
41 70 4.99308 9 23
1 52 11.9124 28 14
50 45 3.24508 8 27
1 16 3.0834 8 19
6 37 3.69698 16 15
14 61 7.55439 10 17
14 45 13.4 28 18
1 44 3.09958 7 28
1 21 5.08366 15 6
2 39 3.91893 14 15
32 38 5.01365 6 17
11 45 8.19499 19 14
22 41 6.50004 11 11
1 12 3.65988 12 15
50 62 0.000210698 23 3
50 41 8.94882 26 30
2 52 9.7838 17 0
35 70 7.95557 6 23
1 52 8.50734 9 26
11 33 3.78124 15 9
32 63 5.17434 14 19
17 75 6.70355 7 9
27 63 12.0632 27 21
13 78 5.35848 13 11
23 66 0.589285 11 23
12 52 0.0017679 16 28
2 60 2.64579 10 7
32 21 0.0386222 5 16
46 42 6.68162 25 10
32 38 5.84403 17 25
11 34 5.68105 18 19
11 33 2.39222 10 10

Temps: 0.29 seconds
Valeur OPT: 20.9683
