262 500 500 0
-1 0 14341.5 0 83
260 167 -0 6 38
0 33 26200.9 72 93
135 82 21548.7 93 84
186 154 -0 28 50
133 81 8869.35 5 94
82 113 8304.46 43 92
208 133 -0 1 14
190 78 8918.65 36 51
26 61 -0 53 17
57 86 6858.27 63 60
241 60 10870.3 25 79
191 92 1990.15 50 22
153 94 26645.4 57 78
246 175 -0 1 13
163 90 15536.3 66 24
135 87 -0 37 29
24 150 21836.1 51 71
54 73 5506.25 47 32
0 95 22817.5 88 33
0 123 -0 75 5
0 109 8588.69 48 17
157 156 3698.54 40 93
208 163 -0 8 19
62 133 21857.1 69 79
246 110 22752.6 93 98
0 55 19570.1 29 99
260 54 7405.46 5 96
246 145 17389.6 53 48
227 137 -0 8 69
137 73 6111.44 24 83
205 155 10046.8 53 3
82 128 -0 13 0
5 129 21585 47 55
246 148 10207.7 57 37
204 185 -0 9 0
150 70 -0 74 70
246 131 116 83 3
39 104 -0 96 14
122 77 -0 42 4
24 140 -0 80 18
110 145 -0 22 22
82 95 20723.8 56 53
157 59 -0 43 6
177 133 -0 12 8
208 160 33274.4 73 98
63 157 25425.8 32 62
225 117 -0 8 24
196 165 -0 79 24
54 95 -0 79 11
250 185 24831.8 4 98
78 150 -0 14 50
84 99 -0 17 3
217 110 5497.81 19 45
0 43 8230.15 44 13
64 117 -0 5 2
242 106 -0 37 0
0 60 28614.1 100 98
150 70 13772.6 62 53
171 112 34584.6 90 18
110 141 1139.55 57 5
49 114 27502.1 44 88
177 50 4118.56 37 73
246 136 5698.81 80 53
0 33 -0 60 42
83 101 5727.5 95 11
11 111 21440 56 24
226 142 21878.1 56 63
0 135 -0 9 74
177 45 5487.64 39 31
30 158 884.968 15 89
5 162 -0 4 50
207 109 8352.95 58 18
260 64 5448.25 73 86
0 108 -0 5 2
219 112 -0 12 15
142 175 -0 3 65
91 182 -0 8 87
233 128 -0 31 40
5 97 17048.5 48 100
224 94 -0 3 64
186 154 14453.8 52 28
163 40 9837.42 99 58
2 67 -0 29 4
135 74 -0 12 0
171 134 3684.54 50 29
149 202 7560.64 98 75
138 169 1 4 50
187 192 18577.3 56 57
9 90 -0 24 55
61 116 -0 33 1
216 169 10281 45 100
178 179 39231.9 98 56
208 154 5405.84 4 44
28 209 9496.74 36 39
34 154 -0 72 25
112 86 6622.25 26 15
132 129 8879.9 71 0
163 180 -0 84 75
166 153 -0 21 3
138 138 5893.33 99 49
193 53 26678.5 33 96
249 89 21470.8 84 99
80 105 -0 74 42
163 119 4116.59 93 8
171 136 17605.1 25 33
248 104 -0 39 47
157 186 3751.54 42 93
21 155 7694.2 77 65
20 124 18898.4 68 15
109 130 -0 50 33
15 159 -0 42 1
0 68 18566.8 71 49
80 104 -0 85 39
170 62 1404.5 78 43
100 148 -0 64 36
190 104 -0 5 4
178 185 -0 93 90
123 77 -0 18 19
160 189 9440.85 38 77
181 160 1581.3 29 53
248 94 -0 81 12
62 64 -0 4 1
0 76 4735.93 23 56
260 80 -0 11 19
0 29 -0 86 3
118 106 -0 2 42
245 143 14685.5 31 79
179 163 37629.6 54 90
18 124 22362.7 87 72
137 98 6431.8 17 21
214 73 6819.4 81 18
171 121 21638.6 72 97
0 80 -0 10 79
177 156 15866.9 50 31
177 66 2941.03 25 71
82 96 18124 71 57
260 60 14782.7 85 4
21 118 -0 51 19
68 173 -0 29 26
207 130 15215.9 55 64
3 119 -0 45 14
68 138 20421.1 100 4
174 167 -0 38 23
156 178 -0 11 18
186 140 26696.8 82 98
82 72 11665 50 40
245 138 -0 39 29
26 60 8822.66 6 62
246 194 14871.7 87 99
2 61 13462.4 83 84
86 208 -0 22 0
250 158 5050.84 24 37
26 64 15506.1 69 44
73 169 46367.9 97 82
5 161 46330.9 65 98
163 150 22372.7 97 81
224 44 12587.7 79 79
109 155 37669.1 79 94
0 157 -0 46 52
246 124 14475.6 52 84
179 149 2 39 85
181 112 776.439 94 0
0 25 18664.8 97 50
208 136 8824.38 18 47
177 127 -0 3 5
207 74 7871.69 23 52
26 97 12287 19 76
103 113 24865.7 40 56
171 111 -0 49 12
2 45 15784.9 96 42
177 99 -0 58 45
30 135 11577.8 15 72
260 72 -0 21 9
69 157 32365.8 56 54
224 132 6853.27 67 99
135 106 -0 10 28
163 39 -0 36 66
109 159 36125.3 84 35
246 140 -0 59 58
63 140 462.027 85 36
171 101 18347.6 60 57
28 158 5042.9 33 55
150 67 7102.72 62 87
239 192 29705.1 70 68
19 97 -0 79 43
207 122 10864.2 98 84
93 160 1054.12 99 25
256 167 13769.6 18 77
26 83 5190.75 55 17
163 54 4537.79 75 8
54 75 18273.9 94 50
144 189 681.09 89 74
64 49 -0 13 83
80 100 -0 19 58
2 54 14679.6 19 96
135 158 -0 90 0
42 103 1426.41 35 5
73 65 7982.81 76 59
250 133 19822.9 3 81
179 158 27047.6 11 93
78 142 16962.5 98 73
231 171 8287.15 92 6
57 61 -0 1 5
0 53 -0 2 85
198 148 1596.22 63 8
83 80 22398.7 57 36
54 63 -0 50 10
246 103 23969.3 19 80
21 147 -0 24 38
41 146 -0 14 97
12 116 -0 18 72
45 192 -0 77 9
112 85 2379.31 28 54
57 66 -0 72 25
190 94 12842 49 28
63 144 10235 58 37
170 66 15758 84 39
179 191 -0 58 2
15 99 -0 41 77
36 77 17823 98 39
130 126 -0 77 0
123 133 19994.9 57 21
43 66 18805.7 39 41
163 32 15314.3 99 60
241 64 20711.8 83 39
136 107 -0 54 0
20 128 -0 86 19
137 95 -0 2 0
221 179 8294.15 14 36
2 60 3834.88 42 57
68 157 -0 14 63
198 167 -0 55 12
223 95 -0 2 67
177 150 17065.8 18 57
82 60 1119 17 86
52 163 -0 22 14
177 51 -0 28 10
157 84 -0 3 2
180 178 5652.87 96 50
6 193 33978.1 53 85
82 54 1418.41 15 78
0 79 20233 36 56
224 113 6174.17 98 58
108 160 -0 78 11
0 117 -0 92 0
0 93 -0 65 95
91 212 -0 64 23
9 77 -0 43 46
177 48 8129.12 50 51
208 121 -0 0 80
224 62 5262.3 0 97
138 133 -0 0 43
105 165 -0 0 56
214 99 -0 0 0
54 70 -0 0 22
208 161 -0 0 48
222 162 43 0 72
102 140 -0 0 69
179 188 2446.73 0 71
0 36 782.737 0 92
191 98 -0 0 29

Temps: 0.19 seconds
Valeur OPT: 190626
