101 200 200 100
53 38 -0 0 6
89 48 10.0779 10 17
97 26 0.810316 7 1
76 56 0.406661 13 26
95 47 0.140469 19 1
98 22 3.00778 26 6
93 19 -0 3 7
83 43 -0 5 6
85 32 6.47095 9 3
100 57 0.769233 16 13
31 59 0.392421 16 21
7 59 0.297994 12 5
97 53 4.05936 19 5
98 19 0.978518 23 18
91 18 11.5751 20 16
42 32 11.8699 8 9
91 13 0.341155 19 10
98 36 6.79724 2 7
94 32 4.17727 12 23
16 53 7.94258 17 12
50 71 -0 9 3
13 40 -0 11 36
41 49 8.38753 18 27
72 64 8.17408 29 22
95 57 0.33185 3 5
55 57 0.796282 6 15
53 38 0.326655 17 2
96 37 2.46979 16 5
59 39 5.44781 16 9
40 65 2.54988 9 20
98 58 9.67547 21 16
88 49 5.02631 27 13
52 65 5.67907 23 3
93 53 4.40681 11 9
26 72 0.890515 14 14
97 73 16.7468 8 25
99 52 8.02249 5 9
98 6 7.5978 8 41
98 28 10.9205 16 18
56 55 12.1194 31 12
99 34 3.93382 9 14
57 37 1.98349 5 19
100 21 5.76774 5 36
37 27 3.43027 7 25
100 9 8.09235 18 16
93 30 5.68724 16 9
59 46 3.04116 1 10
48 52 4.71994 27 30
6 45 4.43326 36 9
47 73 16.3837 30 13
98 47 0.804427 13 26
92 57 0.0276945 10 31
85 34 0.149423 9 13
13 29 5.13639 14 8
57 56 11.3192 18 7
100 52 12.1183 2 15
100 44 0.337262 6 18
87 24 2.68892 7 27
13 29 7.2922 18 19
100 9 -0 28 5
100 24 -0 3 8
16 20 1.45002 13 9
52 59 6.893 19 2
90 67 0.495684 10 11
83 74 18.2149 9 6
81 83 7.59048 20 20
13 74 8.48811 25 19
73 73 2.92127 25 11
27 59 10.0296 36 3
27 45 0.246968 6 23
100 50 1.61864 5 12
9 71 12.2588 15 16
73 40 3.34448 25 11
98 34 0.180622 9 3
59 42 7.57945 8 35
72 45 0.896475 18 18
13 45 -0 13 8
76 56 -0 14 0
9 70 0.00594631 3 9
3 60 -0 23 26
76 60 -0 6 8
33 59 7.51924 26 2
16 45 3.94174 16 16
37 27 0.578986 11 10
98 21 8.46389 7 19
98 9 0.573159 41 20
93 25 5.80645 35 28
97 17 2.32333 26 7
37 43 6.34119 9 16
6 24 6.51143 15 27
88 61 7.27357 3 11
100 8 4.20305 1 10
98 10 0.0257686 2 16
100 7 0.548164 22 17
59 16 7.43647 27 18
37 13 4.69836 20 9
99 14 0.189459 11 25
98 13 7.0846 12 29
100 5 0.271417 10 17
98 11 -0 9 23
-1 0 3.32168 17 14

Temps: 0.86 seconds
Valeur OPT: 46.1856
