48 15 15 32
11 1318 287.31 0 1
46 1713 197.637 1 1
20 2771 851.974 1 1
39 2283 52.933 1 1
25 3220 476.787 1 1
47 2162 99.3802 1 1
36 1128 75.9508 1 1
18 1143 253.912 1 1
37 2436 333.065 1 1
39 1609 269.497 1 1
4 4137 466.73 1 1
32 909 -0 1 1
15 1459 132.852 1 1
46 1069 208.965 1 1
20 1462 30.1571 1 1
32 829 95.0727 1 1
22 2333 451.948 1 1
19 1012 212.575 1 1
32 906 7.14988 1 1
36 782 0.438836 1 1
32 225 68.6855 1 1
46 2619 129.065 1 1
46 1516 172.701 1 1
32 1704 26.5823 1 1
9 3695 444.936 1 1
32 2838 585.131 1 1
36 917 177.719 1 1
20 789 40.3327 1 1
14 2400 268.464 1 1
26 1115 78.1554 1 0
46 2015 153.67 1 1
0 2615 244.717 1 1
-1 0 65.8246 1 1
14 1728 217.506 1 1
44 4371 186.513 1 1
27 1038 95.3643 1 1
32 725 105.128 1 1
15 1216 79.9239 1 1
31 2982 171.064 1 1
32 1065 109.213 1 1
23 3555 406.445 1 1
28 3482 281.638 1 1
19 1663 98.6514 1 1
18 1157 194.05 1 1
41 4223 88.9953 1 1
32 1681 89.2419 1 1
32 659 273.802 1 1
20 1781 277.339 1 1

Temps: 0.00 seconds
Valeur OPT: 1226.74
