76 180 180 74
75 40 1.34363 0 17
73 36 1.43008 18 13
74 25 3.70746 26 20
63 57 3.54192 11 26
30 34 2.34313 30 8
74 21 2.28869 21 10
2 36 3.25417 19 11
67 51 3.80654 15 11
46 44 3.60914 16 29
39 66 3.99204 29 15
40 66 5.85992 26 37
46 68 1.94077 37 7
74 34 3.53922 16 22
27 35 4.81109 12 28
74 44 4.93855 31 16
57 43 3.62578 8 24
63 40 2.77752 19 6
6 47 2.79163 20 19
63 62 6.64471 13 11
52 58 2.81005 15 12
21 38 6.80489 22 30
74 15 0.884522 28 10
74 25 2.49294 12 15
16 55 0.929947 6 14
74 53 5.79809 27 3
40 64 2.12772 14 5
75 49 3.53528 18 18
74 25 0.0894161 17 20
74 15 3.60079 29 16
48 30 2.82459 13 26
74 21 3.74133 22 21
65 91 9.05973 25 27
44 62 3.7903 28 12
63 35 4.73855 27 22
48 35 1.46412 19 15
67 56 2.27289 10 8
48 31 2.71204 12 21
47 36 4.09988 14 13
54 69 1.94077 24 21
12 56 5.93092 16 19
12 44 2.53024 33 6
1 47 3.16332 15 17
73 43 2.25893 11 18
48 47 5.1305 18 18
40 57 3.53418 17 18
29 39 3.13194 21 24
27 37 1.94077 27 11
21 22 4.38009 19 33
74 14 4.7658 20 29
16 54 3.28412 5 13
12 59 2.74224 22 25
28 39 2.3446 12 20
27 33 1.23464 19 0
14 64 3.66581 22 37
74 34 8.74753 16 19
63 70 7.25966 7 9
63 44 5.1156 26 12
27 38 2.50285 14 28
12 60 4.47065 21 28
14 57 8.01597 24 19
71 32 2.08939 13 10
28 29 2.62266 15 14
28 32 3.26983 18 19
74 28 2.23307 11 12
74 55 9.05973 28 14
34 71 3.78462 9 15
14 70 8.66714 37 30
27 39 -0 30 1
21 37 4.26572 10 31
21 28 5.55497 8 26
71 40 7.03442 11 22
74 25 1.70785 3 16
58 66 0.395857 1 27
28 26 3.11188 6 27
-1 0 8.60778 10 16
74 34 3.28846 20 22

Temps: 0.19 seconds
Valeur OPT: 9.49221
