262 500 500 135
224 73 3.70767 0 56
118 188 13.4115 6 25
135 67 18.0901 72 12
135 29 19.3323 93 19
81 116 27.1132 28 90
133 105 -0 5 2
165 63 11.7685 43 38
164 108 3.29379 1 36
118 42 17.5287 36 56
2 95 11.3477 53 83
223 76 15.0027 63 84
43 47 13.2859 25 67
261 114 9.74663 50 1
62 128 27.9273 57 86
236 117 5.55266 1 8
219 40 17.3636 66 40
135 21 16.2711 37 83
258 106 21.1475 51 31
30 100 11.1965 47 18
185 106 16.8025 88 39
132 104 17.6625 75 96
215 124 5.18058 48 37
236 102 24.6394 40 99
236 96 18.5876 8 84
136 103 16.8175 69 11
104 109 15.7819 93 60
193 91 10.0162 29 90
69 116 7.58768 5 35
190 155 26.9744 53 93
59 96 4.47404 8 100
190 93 6.62886 24 0
33 167 22.6519 53 79
78 85 5.10531 13 39
261 125 11.8763 47 23
140 142 20.877 57 65
259 147 0.454329 9 4
150 119 19.7171 74 79
165 90 22.3582 83 50
84 35 18.9449 96 44
135 48 11.2448 42 29
258 110 21.4196 80 48
97 103 2.07395 22 11
197 94 11.7583 56 18
146 31 8.84403 43 63
199 107 5.67052 12 8
199 133 26.9715 73 84
63 120 18.4205 32 75
55 87 1.23077 8 24
222 101 23.6236 79 85
133 116 18.4319 79 65
236 154 12.9353 4 43
97 97 11.3845 14 50
219 55 9.40304 17 69
228 141 18.7171 19 74
204 91 6.79203 44 4
38 82 2.84192 5 12
242 61 17.4699 37 80
157 63 20.2096 100 9
183 103 16.1411 62 62
75 48 18.4235 90 33
20 116 15.0906 57 44
261 128 4.14119 44 8
135 40 13.4162 37 53
180 110 4.21655 80 29
84 60 23.8908 60 77
125 130 24.044 95 5
56 93 24.846 56 77
59 88 10.0577 56 14
185 160 20.8788 9 98
157 53 13.0273 39 55
261 159 16.7812 15 54
68 183 0.00195399 4 37
185 113 15.4885 58 28
146 74 21.7946 73 78
135 83 4.23552 5 5
135 43 8.48914 12 53
81 148 3.3292 3 0
63 145 23.676 8 97
84 75 9.37429 31 32
261 110 17.7849 48 45
43 84 14.3295 3 94
118 107 17.5326 52 72
157 43 24.8967 99 84
2 113 9.37865 29 39
135 7 2.52781 12 0
222 76 15.9878 50 70
85 188 28.9021 98 96
188 166 17.3281 4 79
152 151 4.7975 56 28
249 112 11.329 24 42
61 129 5.53068 33 2
180 149 24.497 45 88
146 116 28.9013 98 93
187 131 1.24298 4 3
151 189 7.96987 36 40
256 144 9.52568 72 10
146 70 9.44616 26 48
75 75 22.9086 71 72
118 126 14.5199 84 43
186 160 12.2934 21 64
81 121 21.9614 99 59
193 74 14.9597 33 92
15 51 17.7628 84 6
223 99 22.7063 74 80
8 81 25.7768 93 98
169 91 3.72184 25 8
121 153 17.1627 39 28
143 143 20.5364 42 99
4 147 15.6405 77 57
