101 112 112 0
-1 0 7.63194 0 25
28 26 7.75106 10 19
58 37 2.80698 7 8
77 34 4.79848 13 17
53 46 3.75514 19 2
60 36 0.0621689 26 16
94 26 4.30562 3 10
27 36 6.11003 5 16
0 41 3.86015 9 19
81 53 11.1391 16 35
52 37 7.72279 16 20
52 38 -0 12 5
40 34 1.77274 19 3
53 18 5.82837 23 9
92 49 8.36477 20 17
74 54 6.61805 8 2
93 39 7.61835 19 9
5 48 2.02822 2 13
52 30 6.11003 12 18
52 36 6.65899 17 18
53 50 2.73808 9 5
73 29 2.29559 11 3
74 36 6.2093 18 9
75 49 10.7711 29 8
80 40 10.3758 3 26
55 55 5.19343 6 22
53 27 6.01569 17 11
0 14 5.91066 16 13
0 11 9.75103 16 31
76 42 7.8467 9 18
28 47 13.8112 21 36
52 30 7.81444 27 19
52 42 7.45415 23 9
27 37 3.42907 11 7
79 54 3.42954 14 3
1 59 12.2244 8 27
48 54 10.4513 5 9
13 31 2.32592 8 6
42 57 11.3938 16 1
75 50 8.96454 31 11
53 19 8.95226 9 27
53 33 2.75524 5 9
53 35 2.18116 5 20
94 49 3.74636 7 7
37 45 6.63715 18 12
60 46 3.62461 16 2
52 36 5.7845 1 13
19 46 9.06809 27 29
52 40 9.06809 36 23
11 58 13.7761 30 12
76 34 6.93408 13 0
1 42 4.52759 10 16
0 11 -0 9 6
0 5 8.03522 14 23
28 46 7.65838 18 10
53 49 3.91844 2 3
72 40 1.86684 6 12
73 43 2.16861 7 3
53 13 7.89655 18 19
99 31 4.62966 28 14
52 31 0.981723 3 5
85 39 5.29245 13 26
31 43 4.742 19 1
11 50 4.86927 10 14
11 52 9.06327 9 18
-1 97 97 20 27
81 66 10.2073 25 8
22 62 14.8686 25 20
53 27 10.0393 36 30
53 26 5.09803 6 16
28 36 3.30832 5 9
1 57 3.42926 15 14
0 27 8.97344 25 28
0 25 6.66005 9 23
72 33 1.85795 8 16
73 36 8.65838 18 36
28 21 6.36815 13 21
76 27 1.2938 14 5
33 46 7.80682 3 26
77 38 7.28041 23 16
53 27 3.57709 6 9
33 44 5.72277 26 11
18 44 4.66778 16 8
96 39 3.13146 11 15
5 42 1.68243 7 10
93 35 7.498 41 7
16 48 13.8121 35 15
58 34 8.6778 26 18
52 40 6.65899 9 25
52 25 5.66107 15 16
70 52 1.78971 3 7
98 38 0.496064 1 25
95 30 0.999985 2 6
96 30 2.14995 22 13
13 23 2.88882 27 6
58 25 3.49321 20 9
0 25 3.97405 11 5
-1 29 29 12 41
37 33 4.35748 10 11
96 27 3.5444 9 17
98 38 5.29692 17 10

Temps: 0.85 seconds
Valeur OPT: 25.2254
