262 500 500 0
-1 0 -0 0 56
202 175 -0 6 25
125 64 -0 72 12
62 67 20223.2 93 19
204 130 15200.3 28 90
0 66 -0 5 2
135 88 986.339 43 38
198 116 -0 1 36
224 77 17166.8 36 56
114 56 14436 53 83
241 75 41146.9 63 84
235 51 -0 25 67
133 90 -0 50 1
203 94 31952.5 57 86
236 170 -0 1 8
102 89 20253.3 66 40
84 82 20212.3 37 83
113 131 22659.6 51 31
30 61 -0 47 18
204 90 8290.7 88 39
84 141 4579.55 75 96
138 127 3550.17 48 37
120 145 36563.6 40 99
120 143 -0 8 84
47 141 13842 69 11
3 119 13578 93 60
163 54 10866.2 29 90
0 46 -0 5 35
166 184 24780.6 53 93
162 138 -0 8 100
0 54 -0 24 0
90 134 17115.3 53 79
233 118 -0 13 39
133 120 12045.5 47 23
95 154 1009.67 57 65
62 177 -0 9 4
183 89 16208.2 74 79
165 99 20124.2 83 50
163 56 3 96 44
157 72 -0 42 29
38 135 9604.21 80 48
0 148 -0 22 11
197 86 21335.4 56 18
62 55 19509.3 43 63
6 127 -0 12 8
179 186 30783.1 73 84
216 164 26095 32 75
168 99 -0 8 24
85 142 6614.56 79 85
12 102 -0 79 65
84 194 -0 4 43
67 150 -0 14 50
243 105 -0 17 69
133 106 11580.6 19 74
0 47 -0 44 4
168 106 -0 5 12
82 83 111 37 80
193 60 -0 100 9
114 79 10388.9 62 62
162 98 12835.2 90 33
110 151 38041.8 57 44
0 87 -0 44 8
224 34 -0 37 53
216 162 5318.96 80 29
0 41 37108.6 60 77
204 109 -0 95 5
168 99 18872.2 56 77
0 135 14494.9 56 14
142 149 7147.75 9 98
0 40 -0 39 55
99 167 -0 15 54
31 161 -0 4 37
163 90 21481.4 58 28
198 38 12848.2 73 78
213 100 -0 5 5
224 100 -0 12 53
186 166 -0 3 0
216 181 25108.3 8 97
32 127 36 31 32
261 89 3939.31 48 45
194 94 -0 3 94
4 134 -0 52 72
224 38 23508.5 99 84
183 98 -0 29 39
0 47 -0 12 0
0 95 21227.7 50 70
149 212 11912.6 98 96
4 166 6495.94 4 79
257 196 5403.96 56 28
167 80 -0 24 42
61 88 97 33 2
