76 180 180 29
75 28 0.0820101 0 14
73 42 7.9336 18 30
30 30 10.1958 26 27
67 49 0.0671287 11 7
45 15 4.73566 30 10
29 21 3.96468 21 13
68 22 5.82403 19 22
8 35 6.09854 15 18
45 27 6.49211 16 19
17 51 8.10353 29 16
45 58 6.58158 26 18
38 54 9.56902 37 10
26 41 6.56995 16 26
29 23 1.93516 12 0
8 42 10.5696 31 22
57 18 4.74144 8 13
73 49 6.87296 19 24
68 33 4.73923 20 11
45 71 6.93125 13 9
8 37 7.96156 15 28
57 32 11.5281 22 27
47 34 13.7537 28 37
62 36 4.71849 12 14
30 49 2.86299 6 6
63 69 11.0952 27 17
12 84 12.4266 14 26
67 31 9.13829 18 20
45 19 4.65394 17 12
62 38 5.64595 29 10
-1 0 3.78 13 12
29 17 7.6113 22 28
6 67 7.45975 25 26
26 54 7.63556 28 8
75 39 5.79906 27 16
46 24 5.05023 19 15
46 38 5.80294 10 37
29 37 3.11735 12 15
48 30 7.90053 14 31
46 46 6.58015 24 19
17 52 5.59527 16 13
51 50 6.4651 33 15
42 45 7.14682 15 19
62 40 7.10479 11 25
1 51 5.32587 18 14
3 53 4.05745 17 33
29 5 9.14539 21 28
29 19 4.84128 27 16
48 23 4.96542 19 15
29 14 6.45188 20 22
51 53 6.84767 5 30
8 78 11.0031 22 8
6 31 2.37543 12 12
29 20 6.60423 19 21
35 49 6.0972 22 20
13 35 7.07748 16 12
9 74 6.37482 7 19
29 50 6.84591 26 6
29 14 6.94685 14 21
75 58 5.41364 21 18
52 53 17.0545 24 29
70 32 1.15313 13 5
30 39 11.2534 15 17
29 24 5.77834 18 18
45 43 5.35779 11 21
1 61 6.28343 28 1
38 57 4.44505 9 11
38 61 14.8304 37 20
29 25 5.80987 30 19
29 16 4.7056 10 16
45 47 11.0441 8 29
29 26 5.96461 11 11
45 38 8.61093 3 22
29 48 2.21826 1 3
68 31 3.35657 6 24
48 23 7.08946 10 27
68 22 4.73922 20 11

Temps: 0.09 seconds
Valeur OPT: 36.6762
