48 15 15 34
34 3694 10563.3 0 1
44 4445 10843.4 1 1
44 3609 8070.57 1 1
1 4848 10825.4 1 1
47 5390 10035.2 1 1
44 4947 11575.9 1 1
15 5824 10880.2 1 1
37 5317 6988.16 1 1
37 5884 16756 1 1
1 4790 10115 1 1
34 5132 1840.18 1 1
14 4886 10034.6 1 1
38 4466 10339.3 1 1
0 4933 9415.48 1 1
0 4424 9483.55 1 1
0 4683 -0 1 1
14 5103 10321.2 1 1
36 6870 16725.8 1 1
43 5568 6741.8 1 1
36 6175 6387.71 1 1
46 5938 8732.3 1 1
13 5714 10034.6 1 1
14 5203 10858.4 1 1
1 5180 10184.9 1 1
44 2158 10262 1 1
41 5120 9865.01 1 1
43 5929 13395 1 1
7 5512 13969.8 1 1
44 3969 10106.4 1 1
6 5985 3288.73 1 0
1 5025 11380.1 1 1
28 4829 10362.3 1 1
12 4783 9514.88 1 1
0 4611 9248.48 1 1
-1 0 15286.1 1 1
32 5838 11592.4 1 1
6 5980 1245.72 1 1
0 4716 -0 1 1
44 3117 9656.2 1 1
1 4998 12452.4 1 1
38 4360 10200.7 1 1
2 4268 8379.88 1 1
29 6120 10873.4 1 1
44 4631 -0 1 1
34 1094 9571.11 1 1
43 5580 10088.5 1 1
12 5186 10713.7 1 1
38 4457 7070.78 1 1

Temps: 0.24 seconds
Valeur OPT: 158952
