171 700 1 72
79 17075 3846.62 26 0
80 17625 1239.23 37 0
136 27300 554.862 35 0
139 42950 -0 29 0
5 16500 641.244 6 0
39 15900 174.209 6 0
39 15900 -0 5 0
6 16375 866.753 11 0
5 16500 3133.06 81 0
11 19325 812.846 8 0
34 18000 1065.97 21 0
43 17125 260.705 20 0
84 34550 768.487 7 0
75 18875 2718.47 44 0
15 34250 -0 16 0
2 31150 -0 28 0
126 18950 887.205 29 0
18 8175 226.632 16 0
63 8025 -0 2 0
115 54875 2134.7 50 0
19 60325 2357.74 22 0
20 62725 -0 8 0
21 63600 434.986 14 0
21 63600 359.494 10 0
30 47825 535.224 18 0
27 50325 2108.87 17 0
25 52175 241.254 32 0
24 49725 -0 6 0
24 49725 3274.03 46 0
32 36450 -0 23 0
29 38975 3674.24 80 0
29 38975 3486.03 34 0
14 35975 -0 5 0
43 17125 79.0029 3 0
33 17375 353.974 6 0
151 14125 2487.72 55 0
63 8025 -0 10 0
36 9100 926.266 31 0
37 12475 -0 5 0
151 14125 718.701 16 0
41 14100 1462.73 11 0
42 13475 -0 6 0
37 12475 -0 9 0
44 14275 1085.81 26 0
45 13100 926.636 11 0
17 9850 1307.03 30 0
101 12850 1037.01 23 0
101 12850 293.486 11 0
63 8025 122.374 7 0
50 11025 -0 24 0
48 8775 -0 21 0
48 8775 -0 32 0
50 11025 -0 8 0
149 14425 236.37 15 0
53 16075 597.972 7 0
53 16075 1387.34 30 0
59 10675 1947.75 58 0
59 10675 -0 23 0
165 8850 1047.74 21 0
167 10425 93.4417 3 0
169 11700 2644.43 13 0
54 16775 2044.86 51 0
73 2425 1402.07 40 0
72 2300 2482.58 52 0
69 10450 -0 28 0
69 10450 -0 34 0
65 14175 1581.84 20 0
68 16050 1213.52 4 0
65 14175 531.676 17 0
62 6800 1477.07 33 0
62 6800 738.535 14 0
166 7025 -0 15 0
-1 0 738.535 21 0
72 2300 -0 2 0
73 2425 -0 18 0
76 16775 -0 19 0
64 13525 1041.7 30 0
81 18050 1234.54 24 0
64 13525 198.618 14 0
78 15050 -0 19 0
78 15050 1223.29 24 0
80 17625 -0 4 0
83 25950 -0 75 0
154 22350 -0 33 0
82 34275 -0 3 0
82 34275 -0 57 0
85 40525 6700.37 38 0
85 40525 7626.73 13 0
146 20250 1060.85 23 0
145 24525 4202.04 86 0
88 22775 268.735 7 0
129 48875 2132.75 43 0
144 23650 2294.09 12 0
142 33300 -0 16 0
95 59200 -0 36 0
118 55400 -0 35 0
95 59200 2517.92 21 0
98 17875 921.519 15 0
33 17375 47.6625 5 0
98 17875 533.039 15 0
99 19500 1065.71 10 0
102 11350 814.299 14 0
153 10950 -0 4 0
41 14100 1040.79 13 0
42 13475 888.264 15 0
102 11350 604.689 3 0
54 16775 1367.6 32 0
79 17075 419.436 8 0
107 17900 3035.31 7 0
3 46125 3784.46 16 0
3 46125 2914.54 12 0
93 35050 7354.2 110 0
107 17900 -0 17 0
56 17100 3778.2 36 0
84 34550 1803.89 65 0
116 43175 6808.75 106 0
114 41700 3094.39 14 0
156 63750 3924.75 18 0
119 54600 -0 8 0
120 53800 372.577 8 0
27 50325 1302.78 32 0
125 65925 2914.54 38 0
22 65100 1251.53 14 0
124 64500 -0 12 0
94 63175 -0 12 0
124 64500 879.849 13 0
127 10300 3076.51 78 0
17 9850 -0 5 0
15 34250 4627.66 91 0
128 44350 2914.54 41 0
140 42175 -0 36 0
130 46100 6699 30 0
133 61775 4751.2 14 0
119 54600 -0 65 0
56 17100 863.427 20 0
134 19275 997.131 16 0
137 24200 1521.78 28 0
1 21725 3402.46 23 0
14 35975 -0 29 0
138 39125 -0 35 0
141 39675 -0 23 0
32 36450 -0 30 0
2 31150 -0 20 0
25 52175 271.717 12 0
88 22775 -0 8 0
90 23550 541.161 9 0
126 18950 958.904 12 0
6 16375 3389.88 54 0
51 12325 1626.97 11 0
52 11875 1063.44 23 0
38 13025 467.123 5 0
38 13025 244.88 10 0
153 10950 790.453 12 0
36 9100 456.163 17 0
9 20125 1501.25 21 0
23 64700 2914.54 40 0
20 62725 -0 10 0
113 21100 182.42 6 0
112 19775 -0 30 0
166 7025 860.908 31 0
71 8675 2199.48 21 0
74 4425 -0 17 0
74 4425 30.7609 5 0
161 6300 2532.37 18 0
59 10675 869.087 9 0
162 4900 979.402 36 0
162 4900 357.541 20 0
165 8850 -0 15 0
165 8850 1494.57 34 0
59 10675 -0 10 0
76 16775 1063.44 22 0

Temps: 2.71 seconds
Valeur OPT: 19246.8
