76 220 220 67
67 14 3.61392 0 17
6 35 5.80785 18 26
68 28 7.08778 26 30
26 34 4.56629 11 10
67 13 6.84003 30 28
27 39 2.31147 21 6
67 17 5.54968 19 20
67 20 5.08372 15 19
67 16 3.82636 16 14
7 50 5.78727 29 22
58 58 7.81611 26 8
53 39 1.04511 37 8
67 33 3.03302 16 16
52 41 3.81517 12 11
7 37 9.79916 31 27
57 40 6.34825 8 26
51 38 4.83175 19 20
67 29 5.51549 20 14
67 44 6.77528 13 19
7 33 3.99276 15 7
37 50 4.05391 22 6
4 56 6.93147 28 28
73 49 3.0378 12 13
67 45 8.21236 6 33
68 48 5.78732 27 9
67 51 10.6422 14 15
67 14 6.51755 18 27
52 24 2.47045 17 11
6 40 8.93669 29 29
45 33 6.83718 13 31
4 30 7.25008 22 28
12 62 7.95329 25 22
44 39 4.06899 28 19
68 30 3.56963 27 12
67 10 2.71074 19 13
8 28 0.755511 10 22
67 35 7.42913 12 26
45 44 1.29829 14 1
53 48 2.50007 24 11
72 43 5.57362 16 21
51 31 6.74243 33 29
63 53 6.0425 15 30
73 48 2.38201 11 12
1 56 3.37935 18 3
67 33 3.70462 17 18
4 21 4.38439 21 19
34 13 5.30314 27 19
36 53 4.11586 19 12
29 41 4.99227 20 18
3 49 1.94706 5 10
67 34 7.38822 22 14
67 18 4.4921 12 21
67 15 1.09735 19 0
67 26 6.48613 22 25
34 29 5.36391 16 12
50 63 4.55718 7 22
23 54 6.57591 26 15
52 31 5.83866 14 15
72 40 1.96891 21 16
7 55 4.36494 24 20
70 58 2.33434 13 5
6 47 7.10691 15 15
51 41 8.04949 18 24
6 36 2.4498 11 17
28 64 7.91457 28 16
4 52 2.72013 9 27
46 52 5.77481 37 24
-1 0 6.3054 30 21
67 14 3.07184 10 13
36 54 5.9315 8 16
67 47 7.04755 11 18
70 58 9.40371 3 37
26 34 1.23906 1 11
6 30 8.15641 6 37
2 41 5.39182 10 18
0 20 3.01669 20 10

Temps: 0.60 seconds
Valeur OPT: 34.6397
