76 220 220 1
75 37 1.84814 0 16
-1 0 0.000918903 18 20
73 24 5.88243 26 21
1 30 1.84956 11 6
73 34 4.48131 30 22
29 44 4.57249 21 19
33 27 5.89307 19 25
6 54 3.16998 15 11
34 56 2.1166 16 10
44 47 6.32224 29 29
63 60 5.57047 26 30
53 65 4.24086 37 16
73 44 5.11262 16 31
29 52 5.21523 12 28
53 70 8.55958 31 37
33 48 4.16124 8 6
63 31 6.07026 19 27
33 34 5.96194 20 24
1 36 6.06046 13 18
46 58 2.32206 15 1
37 64 6.46424 22 22
74 39 2.76622 28 14
1 13 2.13887 12 11
1 25 2.74483 6 17
49 43 7.3277 27 15
50 54 5.15522 14 14
0 53 7.60598 18 37
45 43 3.46167 17 20
1 28 4.6529 29 8
1 34 3.42712 13 19
73 30 4.56178 22 15
3 71 7.63058 25 21
44 40 4.48244 28 13
1 11 2.86894 27 5
45 46 3.69904 19 28
75 55 4.22781 10 22
47 58 2.95197 12 12
74 55 3.26237 14 24
0 77 5.27615 24 15
63 46 2.10844 16 16
73 41 5.39131 33 19
1 29 4.23776 15 20
43 30 3.00164 11 12
1 24 2.88078 18 10
63 34 3.45805 17 21
73 36 4.24538 21 27
68 45 4.20964 27 15
28 44 4.57249 19 22
74 38 4.57211 20 26
33 32 4.62965 5 29
73 43 3.55272 22 12
73 30 4.84894 12 28
4 50 0.26635 19 0
63 56 4.73155 22 27
22 67 4.47924 16 8
33 56 10.1652 7 14
63 33 7.22122 26 12
45 51 6.42341 14 33
0 60 6.29654 21 26
53 76 0.0377376 24 13
33 58 5.52792 13 19
22 28 4.8544 15 17
1 19 4.45366 18 30
1 11 1.45275 11 3
1 20 4.66792 28 10
53 72 3.29197 9 19
63 76 8.02842 37 7
0 47 3.6656 30 11
73 26 13.1429 10 26
73 48 4.59389 8 18
60 63 6.00766 11 13
21 58 3.45096 3 18
39 56 0.00900754 1 16
1 9 -0 6 11
62 29 4.24612 10 18
68 32 2.88544 20 9

Temps: 0.47 seconds
Valeur OPT: 24.9064
