262 500 500 123
123 48 13.3196 0 83
229 182 15.3661 6 38
0 83 16.8486 72 93
123 11 22.4096 93 84
186 131 8.291 28 50
191 98 13.3698 5 94
243 66 20.1985 43 92
140 78 2.26485 1 14
118 15 12.0109 36 51
0 104 6.22479 53 17
123 72 16.1574 63 60
241 76 9.59654 25 79
30 111 4.14121 50 22
157 113 21.4118 57 78
143 149 3.78632 1 13
135 57 10.8319 66 24
3 39 9.06007 37 29
226 122 14.8916 51 71
8 72 11.7993 47 32
190 85 14.5462 88 33
29 114 14.6651 75 5
138 103 8.86245 48 17
199 106 18.3762 40 93
236 116 1.49006 8 19
219 126 17.8623 69 79
116 82 25.6447 93 98
148 109 18.166 29 99
260 89 16.7732 5 96
160 125 11.9262 53 48
132 102 2.33052 8 69
198 80 13.4461 24 83
118 126 8.7199 53 3
67 113 1.77488 13 0
73 122 17.9737 47 55
164 138 13.2749 57 37
215 148 10.8753 9 0
0 100 9.7341 74 70
6 94 15.5228 83 3
223 79 15.7314 96 14
123 56 10.7478 42 4
175 122 15.5222 80 18
109 131 3.85805 22 22
197 100 14.0226 56 53
177 58 5.83666 43 6
199 105 6.17728 12 8
187 148 20.8307 73 98
161 132 14.3184 32 62
84 87 1.34534 8 24
8 115 9.5517 79 24
255 114 5.57568 79 11
77 145 16.8765 4 98
67 113 7.61596 14 50
243 74 2.52157 17 3
123 95 10.3363 19 45
204 72 4.6842 44 13
47 92 0.113387 5 2
84 67 6.91861 37 0
203 95 20.667 100 98
0 103 12.7963 62 53
162 66 20.5429 90 18
110 128 11.0357 57 5
211 112 19.5061 44 88
237 48 10.4892 37 73
135 119 14.9588 80 53
123 69 11.3628 60 42
2 126 19.9481 95 11
39 98 12.998 56 24
181 94 13.1688 56 63
186 150 9.10747 9 74
177 43 7.91254 39 31
99 141 9.55597 15 89
31 165 12.0089 4 50
19 96 14.8424 58 18
198 57 21.2356 73 86
215 82 0.0433532 5 2
123 52 2.40173 12 15
140 129 8.48607 3 65
118 120 17.6734 8 87
32 119 6.96232 31 40
8 90 22.3136 48 100
197 101 2.92071 3 64
186 129 10.344 52 28
157 66 16.3156 99 58
36 120 1.55986 29 4
118 20 1.02432 12 0
3 92 13.4081 50 29
151 161 24.9446 98 75
95 169 15.0201 4 50
77 148 13.735 56 57
58 137 10.6404 24 55
211 110 1.58319 33 1
77 148 23.5813 45 100
75 110 21.5356 98 56
3 135 6.29085 4 44
77 152 6.37599 36 39
160 134 8.22295 72 25
118 54 2.7498 26 15
132 90 12.6638 71 0
118 131 17.9488 84 75
209 137 1.87817 21 3
3 115 18.0952 99 49
193 90 17.551 33 96
15 68 24.4591 84 99
168 107 18.6965 74 42
126 79 10.165 93 8
123 82 7.66829 25 33
36 150 16.3774 39 47
120 144 21.8534 42 93
244 143 16.9643 77 65
20 116 15.0454 68 15
105 116 10.6555 50 33
126 113 0.542718 42 1
213 51 19.6997 71 49
80 109 19.623 85 39
64 99 12.817 78 43
21 123 11.0739 64 36
3 52 1.13096 5 4
257 160 21.708 93 90
123 2 3.07848 18 19
218 150 15.1328 38 77
84 102 9.1736 29 53
177 126 8.60421 81 12
84 54 1.9018 4 1
-1 0 10.5646 23 56
118 88 3.50676 11 19
118 74 10.1521 86 3
116 56 8.72536 2 42
226 128 16.2616 31 79
48 129 22.3327 54 90
