31 140 140 0
-1 0 9.1472 0 29
15 42 18.9398 24 11
24 16 7.82164 34 3
24 9 18.14 11 24
20 13 10.264 15 18
20 32 15.8905 11 5
20 11 7.9935 1 16
20 15 5.99692 3 25
-1 21 21 29 95
-1 25 25 6 39
0 5 18.4105 25 33
24 23 5.64601 6 15
7 20 17.33 25 11
16 22 -0 2 2
24 27 11.581 28 0
10 22 4.08182 8 1
24 16 11.736 10 60
2 28 14.3821 18 34
10 23 27.7826 45 25
24 22 18.7966 33 8
0 6 -0 17 6
0 23 13.7473 9 35
-1 26 26 16 123
-1 16 16 35 90
0 4 8.26395 5 45
-1 32 32 60 80
20 10 35.2571 80 6
7 26 21.2219 39 10
15 40 59.0538 95 17
24 12 35.7244 90 28
20 13 68.0723 123 9

Temps: 0.00 seconds
Valeur OPT: 68.0723
