87 145 1 44
51 15325 1715.44 6 0
46 16575 819.501 7 0
62 16775 1253.15 5 0
4 6000 -0 3 0
34 5850 2.69078 1 0
70 11725 1679.51 9 0
34 5850 -0 2 0
6 6925 -0 5 0
7 10300 -0 1 0
70 11725 331.205 3 0
11 11925 177.443 2 0
12 11300 -0 1 0
7 10300 127.693 2 0
14 12100 800.141 5 0
15 10925 -0 2 0
3 7675 392.554 5 0
54 10650 343.045 4 0
54 10650 177.443 2 0
34 5850 -0 2 0
20 8850 -0 4 0
18 6600 -0 4 0
18 6600 -0 6 0
20 8850 -0 2 0
68 12250 1103.63 3 0
23 13900 17.719 2 0
23 13900 594.617 5 0
29 8375 27.8205 10 0
29 8375 -0 4 0
81 6550 219.711 4 0
83 8125 -0 1 0
85 9400 178.105 2 0
24 14600 793.852 9 0
65 18750 2897.67 17 0
44 125 27.8205 7 0
44 125 30.1389 9 0
40 8150 -0 5 0
40 8150 -0 6 0
36 11875 587.192 4 0
39 13750 2672.22 1 0
36 11875 -0 3 0
33 4500 -0 6 0
33 4500 40.5716 3 0
82 4725 -0 3 0
44 125 78.6592 4 0
-1 0 -0 1 0
44 125 -0 3 0
47 14475 3088.93 4 0
35 11225 -0 5 0
52 15750 1787.81 4 0
35 11225 -0 3 0
49 12750 587.192 3 0
49 12750 -0 4 0
51 15325 -0 1 0
66 18075 3088.93 4 0
55 9150 331.205 3 0
72 8750 -0 1 0
11 11925 331.205 3 0
12 11300 331.205 3 0
55 9150 612.687 1 0
24 14600 508.647 6 0
24 14600 165.602 2 0
26 14800 -0 6 0
63 8125 -0 13 0
3 7675 153.605 1 0
26 14800 1172.4 4 0
64 16975 -0 3 0
62 16775 -0 2 0
21 10150 526.366 2 0
22 9700 -0 4 0
8 10850 1062.54 1 0
8 10850 -0 2 0
72 8750 165.602 2 0
6 6925 91.6449 3 0
61 18800 575 1 0
61 18800 3088.93 5 0
82 4725 30.1389 5 0
42 6375 1166.82 3 0
45 2125 -0 3 0
45 2125 -0 1 0
77 4000 806.903 3 0
29 8375 331.205 2 0
78 2600 68.3921 6 0
78 2600 -0 4 0
81 6550 -0 3 0
81 6550 769.302 6 0
29 8375 -0 2 0
47 14475 587.192 4 0

Temps: 0.01 seconds
Valeur OPT: 2907.16
