76 220 220 30
75 20 1.86004 0 29
73 35 1.84726 18 37
30 22 4.176 26 28
17 42 1.96919 11 15
75 22 2.16504 30 13
21 31 3.32222 21 31
30 19 2.46538 19 22
46 34 2.0809 15 18
30 30 3.91525 16 29
12 48 4.6 29 22
30 46 3.28347 26 16
53 52 5.56311 37 28
26 32 2.18402 16 17
34 39 3.51427 12 9
53 55 4.77433 31 27
57 46 3.2566 8 20
68 37 3.02179 19 19
30 29 2.48063 20 0
17 59 5.49715 13 26
30 41 5.97951 15 28
37 50 3.84136 22 27
30 16 2.81589 28 18
30 32 2.90177 12 11
6 43 0.412381 6 10
49 73 7.63488 27 20
30 48 0.946496 14 15
30 21 2.40178 18 19
30 35 1.7824 17 1
30 16 3.48562 29 24
30 35 4.27805 13 27
-1 0 2.07461 22 11
72 72 8.40477 25 14
16 54 4.49058 28 18
6 31 2.91419 27 6
75 25 1.23619 19 21
75 34 1.93812 10 18
21 34 3.26495 12 13
47 43 1.92248 14 12
10 55 0.612767 24 11
17 46 1.87777 16 5
12 43 3.89672 33 33
42 54 2.61434 15 22
68 49 3.46404 11 13
73 49 2.99117 18 25
30 44 2.68979 17 10
30 26 1.9425 21 14
75 25 2.44844 27 37
30 26 2.44625 19 21
30 23 0.49402 20 15
73 51 1.28579 5 11
3 59 3.90768 22 12
75 25 2.44574 12 15
46 32 1.78721 19 19
26 43 0.88498 22 12
30 47 3.64237 16 22
75 58 5.63587 7 7
23 61 7.69817 26 17
30 36 2.96062 14 19
26 42 3.51829 21 19
34 61 8.2665 24 16
30 44 4.8027 13 16
28 28 5.81755 15 6
28 32 1.40338 18 14
73 42 0.604639 11 8
28 51 7.77726 28 8
75 55 4.98094 9 20
58 64 7.45582 37 30
68 31 3.20705 30 16
30 17 1.30895 10 3
71 49 4.33484 8 24
60 51 6.9243 11 30
30 28 3.81178 3 26
75 43 0.773908 1 26
28 30 0.209041 6 12
30 23 2.62129 10 10
30 12 3.59416 20 21

Temps: 0.53 seconds
Valeur OPT: 10.5987
