109 600 1 0
-1 0 44956.6 26 0
2 31800 837320 6 0
19 31200 -0 6 0
19 31200 125 5 0
3 31675 1.25539e+06 11 0
2 31800 -0 81 0
8 34625 -0 8 0
14 33300 467721 21 0
23 32425 -0 20 0
55 10400 390199 44 0
9 15250 -0 29 0
12 23475 -0 16 0
43 23325 -0 2 0
23 32425 -0 3 0
13 32675 -0 6 0
91 29425 -0 55 0
43 23325 -0 10 0
16 24400 -0 31 0
17 27775 -0 5 0
91 29425 -0 16 0
21 29400 2950 11 0
22 28775 -0 6 0
17 27775 -0 9 0
24 29575 -0 26 0
25 28400 -0 11 0
11 25150 -0 30 0
71 28150 -0 23 0
71 28150 -0 11 0
43 23325 -0 7 0
37 21725 -0 24 0
28 24075 -0 21 0
28 24075 29740.8 32 0
29 24350 -0 8 0
34 22975 -0 15 0
41 22275 -0 7 0
34 22975 502912 30 0
79 12750 4550 58 0
36 19175 4550 23 0
105 21000 -0 21 0
36 19175 2175 3 0
107 20200 432830 13 0
83 16700 -0 51 0
49 13100 -0 40 0
53 17600 -0 52 0
58 6375 -0 28 0
44 9450 -0 34 0
45 13175 -0 20 0
48 15050 1.15526e+06 4 0
45 13175 -0 17 0
44 9450 -0 33 0
49 13100 556318 14 0
97 18050 519153 15 0
53 17600 430455 21 0
42 17475 -0 2 0
42 17475 -0 18 0
108 8300 -0 19 0
58 6375 -0 30 0
61 3250 500812 24 0
59 4850 -0 14 0
0 2825 -0 19 0
0 2825 -0 24 0
0 2825 -0 4 0
64 33575 525 33 0
86 19750 401289 23 0
85 24025 2.08589e+06 86 0
63 22275 -0 7 0
84 23150 440155 12 0
68 33175 -0 15 0
13 32675 -0 5 0
68 33175 34115.8 15 0
69 34800 -0 10 0
72 26650 433005 14 0
93 26250 -0 4 0
21 29400 433930 13 0
22 28775 785988 15 0
72 26650 -0 3 0
41 22275 -0 32 0
0 2825 -0 8 0
77 3650 261470 17 0
96 8750 -0 36 0
10 18450 -0 78 0
11 25150 -0 5 0
79 12750 234361 20 0
82 14925 951342 16 0
63 22275 -0 8 0
65 23050 -0 9 0
10 18450 -0 12 0
76 25750 43081.6 54 0
31 27625 2.16886e+06 11 0
33 24625 -0 23 0
18 28325 -0 5 0
18 28325 -0 10 0
93 26250 -0 12 0
16 24400 -0 17 0
6 35425 -0 21 0
96 8750 278451 6 0
78 5525 434396 30 0
50 14650 5575 31 0
51 19700 396349 21 0
54 19475 -0 17 0
54 19475 -0 5 0
99 21350 795263 18 0
36 19175 203095 9 0
100 19950 -0 36 0
97 18050 -0 20 0
39 19425 -0 15 0
105 21000 -0 34 0
36 19175 506437 10 0
57 5900 -0 22 0

Temps: 0.00 seconds
Valeur OPT: 9.14463e+06
