101 112 112 0
-1 0 -0 0 28
27 31 5.85712 10 6
0 28 -0 7 14
0 34 -0 13 7
58 44 27.794 19 13
6 29 26.9836 26 11
0 15 -0 3 29
0 36 0.48967 5 10
83 35 -0 9 36
1 54 10.155 16 3
27 41 9.36585 16 3
7 57 -0 12 5
58 29 15.2344 19 27
0 18 5.37551 23 0
6 42 -0 20 9
13 49 -0 8 8
91 38 18.2042 19 6
83 39 -0 2 3
6 30 -0 12 23
62 59 7.17666 17 9
0 32 -0 9 19
58 22 20.5957 11 9
74 38 -0 18 3
74 52 29.0179 29 7
26 49 8.86545 3 15
55 53 12.9101 6 6
0 21 -9793.32 17 14
0 15 4226.64 16 19
0 12 7.14821 16 7
58 47 12.2022 9 10
58 45 25.3355 21 16
52 36 31.2737 27 20
0 55 36.8985 23 25
3 47 -0 11 27
78 59 42.8857 14 16
79 65 23.2697 8 20
18 62 0.123152 5 1
-1 26 26 8 22
44 53 -0 16 8
56 46 -0 31 12
58 22 12.0339 9 9
22 45 12.6388 5 17
95 39 22.638 5 12
94 55 36.9167 7 16
59 40 19.3453 18 8
83 45 27.4435 16 27
8 50 30.8387 1 21
8 56 -0 27 2
-1 54 54 36 26
-1 81 81 30 16
28 34 -0 13 30
50 47 15.718 10 11
0 25 -0 9 18
0 10 30.214 14 26
28 44 19.4245 18 6
26 44 15.9281 2 25
21 35 -0 6 18
87 38 -0 7 41
0 11 -0 18 3
6 24 -0 28 9
83 29 -0 3 11
59 37 21.8418 13 9
27 47 30.755 19 16
31 59 -0 10 1
62 69 32.7342 9 16
20 59 31.2803 20 20
20 46 44.0418 25 26
73 58 52.9019 25 18
80 40 -0 36 5
27 30 23.7381 6 18
1 42 5.56298 5 5
20 59 27.2655 15 17
73 33 28.5911 25 12
21 26 25.6782 9 23
73 35 37.7932 8 19
26 40 24.5368 18 19
50 40 27.3564 13 10
27 35 15.5271 14 13
79 52 4.76869 3 18
3 42 0.603552 23 16
12 37 3.38503 6 13
77 50 19.3786 26 13
18 46 22.0053 16 9
0 24 30.6335 11 25
83 33 -0 7 35
-1 30 30 41 31
59 44 15.1923 35 5
53 28 -0 26 14
0 34 30.8387 9 23
0 16 6.63984 15 9
62 59 7.88368 3 10
96 32 4094.39 1 9
97 27 18.2042 2 7
99 27 -0 22 11
6 19 18.3951 27 8
6 23 11.5715 20 5
6 19 49.6801 11 36
58 23 17.5996 12 17
-1 28 28 10 2
6 23 -0 9 2
-1 31 31 17 15

Temps: 4.11 seconds
Valeur OPT: 4297.62
