76 220 220 0
-1 0 -0 0 26
68 40 30.3156 18 20
0 18 3.97078 26 15
44 38 14.4575 11 11
67 14 -0 30 10
29 32 -0 21 8
0 11 -0 19 30
67 17 -0 15 3
46 20 9.4716 16 19
26 31 -0 29 5
0 28 64.9478 26 21
34 37 77.5823 37 37
17 20 2.03459 16 18
67 27 25.8792 12 22
26 32 20.5132 31 15
52 37 -0 8 29
6 37 -0 19 15
0 10 4.01682 20 30
50 50 12.7344 13 27
46 30 13.2873 15 18
4 47 5.44302 22 14
2 36 19.4057 28 22
2 40 -0 12 8
6 40 -0 6 17
0 58 42.6394 27 20
26 42 -0 14 29
0 7 15.9367 18 27
67 20 22.4768 17 31
2 29 41.8028 29 20
67 24 -0 13 13
4 26 -0 22 11
72 51 67.7219 25 16
12 33 21.9291 28 6
2 41 39.7498 27 15
67 12 14.4351 19 26
7 24 -0 10 16
29 42 -0 12 16
5 41 -0 14 14
12 42 -0 24 22
9 39 8.89322 16 11
17 26 -0 33 7
43 50 -0 15 10
1 56 10.4045 11 14
26 46 -0 18 19
6 32 26.3496 17 33
4 26 64.2773 21 28
67 15 13.2873 27 22
48 41 34.4329 19 19
6 31 26.6324 20 21
26 43 -0 5 18
9 42 -0 22 6
0 17 44.3799 12 18
34 17 -0 19 17
35 37 8.95924 22 12
67 31 25.1623 16 28
17 48 56.3489 7 28
23 59 36.3336 26 12
13 45 47.2628 14 9
0 25 -0 21 0
7 54 15.8376 24 11
71 55 33.9638 13 37
28 42 25.8444 15 12
28 41 -0 18 10
26 36 -0 11 19
6 71 47.5932 28 26
35 50 21.7169 9 1
11 44 -0 37 25
0 7 13.6663 30 13
0 15 -0 10 13
48 50 21.7452 8 16
15 58 59.4318 11 24
4 49 -0 3 24
67 30 -0 1 27
2 37 12.2572 6 19
2 32 1.6301 10 21
0 8 47.2073 20 12

Temps: 0.00 seconds
Valeur OPT: 339.425
