76 140 140 46
67 24 3.21011 0 19
73 48 3.8903 18 8
74 41 9.62849 26 29
44 37 4.77232 11 11
46 14 6.14255 30 16
34 29 6.62597 21 27
52 33 0.00110117 19 15
46 9 4.1547 15 22
46 6 5.26736 16 30
40 49 4.77232 29 16
8 34 0.0136585 26 12
34 39 10.6122 37 6
46 44 5.00709 16 28
8 22 6.204 12 29
53 33 15.4278 31 13
57 37 4.89978 8 21
6 46 0.0103272 19 19
0 36 6.25428 20 10
40 58 6.68939 13 22
8 22 3.41034 15 12
27 40 11.4966 22 18
74 47 1.66199 28 1
62 57 6.12002 12 14
6 57 3.74861 6 5
49 71 7.12593 27 14
46 53 6.01873 14 14
67 25 5.71524 18 22
52 15 3.86683 17 6
74 40 6.04462 29 15
34 26 4.02332 13 16
46 22 8.36847 22 25
7 44 15.1497 25 28
46 46 12.6723 28 27
7 41 9.50538 27 28
46 2 4.40993 19 11
7 14 4.61328 10 19
29 45 4.02319 12 15
5 37 2.13384 14 9
7 40 5.48452 24 18
40 43 4.06208 16 33
34 32 12.0972 33 26
43 67 5.22254 15 13
43 70 6.47397 11 18
6 62 3.74966 18 12
46 31 8.38283 17 24
46 26 4.70735 21 8
-1 0 5.9031 27 3
48 38 7.99097 19 31
34 29 7.73913 20 27
6 57 2.61859 5 7
3 50 4.77158 22 11
17 44 5.44797 12 22
34 10 8.1897 19 37
46 17 7.88388 22 0
46 30 5.37662 16 16
39 79 9.91005 7 26
23 66 8.34313 26 19
27 32 7.13529 14 20
7 27 8.55329 21 37
11 68 24.7597 24 18
20 53 7.739 13 24
5 55 8.17666 15 17
28 48 4.57762 18 17
73 44 5.45472 11 21
22 74 12.0176 28 21
35 40 0.251262 9 20
11 51 10.7875 37 19
34 15 7.966 30 26
4 31 4.03784 10 13
27 50 10.3783 8 11
37 48 3.95404 11 20
37 50 7.96685 3 30
7 32 2.42991 1 10
46 34 1.4849 6 15
46 29 3.95465 10 10
67 28 4.4337 20 12

Temps: 0.22 seconds
Valeur OPT: 24.6806
