31 240 500 9
1 4875 68.5125 11 129
2 4500 5.52034 7 9
7 3750 -0 14 14
4 6350 -0 27 5
7 3750 0.751496 47 59
2 4500 3211.69 24 0
0 5475 4083.18 36 0
9 900 2346.58 52 0
9 900 3778.48 50 69
-1 0 1299.6 17 31
8 3675 1435.06 28 0
14 4950 3424.91 53 49
9 900 1155.92 33 29
12 2700 2935.99 49 32
24 4700 39.4968 5 0
9 900 2492.69 63 88
22 4750 -0 10 0
12 2700 69.7114 28 19
16 5275 3372.45 39 0
17 4225 2461.1 28 23
19 5775 1930.04 14 0
19 11425 2870.46 24 0
15 4350 -0 8 0
15 4350 1.50781 5 0
23 4600 703.95 2 0
26 8175 2892.71 59 232
27 7100 1122.36 20 0
17 4225 116.752 52 44
26 12325 4068.89 13 0
27 7100 2266.52 10 0
3 7800 5818.73 36 24

Temps: 0.00 seconds
Valeur OPT: 10753.6
