76 220 220 0
-1 0 -0 0 26
51 36 474.89 18 20
0 15 2839.78 26 15
0 22 -0 11 11
0 10 -0 30 10
75 41 -0 21 8
75 13 2289.44 19 30
35 31 -0 15 3
46 28 348.115 16 19
75 34 257.493 29 5
26 42 1626.77 26 21
53 41 2558.32 37 37
17 24 735.056 16 18
75 35 2030.67 12 22
34 43 1589.39 31 15
0 36 36.9015 8 29
51 23 -0 19 15
0 12 457.758 20 30
3 48 793.053 13 27
52 39 267.235 15 18
37 56 1148.82 22 14
0 38 2223.62 28 22
62 56 1902.47 12 8
63 56 1299.86 6 17
44 52 1544.62 27 20
51 48 1300.08 14 29
0 10 806.551 18 27
67 29 1893.87 17 31
6 37 897.558 29 20
45 38 98.1539 13 13
2 24 101.62 22 11
3 56 1751.08 25 16
51 35 334.282 28 6
68 31 -0 27 15
67 20 1757.49 19 26
0 18 184.693 10 16
47 52 -0 12 16
4 41 -0 14 14
26 39 715.029 24 22
40 41 2164.22 16 11
17 24 1534.13 33 7
63 47 -0 15 10
75 43 -0 11 14
62 46 1620.54 18 19
3 28 208.994 17 33
4 28 -0 21 28
67 20 1526.52 27 22
75 41 2023.81 19 19
6 40 985.015 20 21
3 52 1303.08 5 18
44 43 938.206 22 6
0 12 -0 12 18
34 25 -0 19 17
35 27 -0 22 12
34 41 3975.44 16 28
25 68 -0 7 28
1 52 1580.62 26 12
15 47 -0 14 9
75 39 -0 21 0
4 56 -0 24 11
47 63 527.374 13 37
6 45 997.913 15 12
2 26 -0 18 10
16 32 1400.61 11 19
42 62 -0 28 26
53 43 -0 9 1
65 50 1378.56 37 25
0 11 345.955 30 13
75 14 -0 10 13
51 55 40 8 16
37 51 1515.56 11 24
21 55 39.753 3 24
40 35 -0 1 27
0 27 -0 6 19
2 32 -0 10 21
0 4 -0 20 12

Temps: 0.00 seconds
Valeur OPT: 18663.8
