101 200 200 33
12 42 -0 0 6
50 36 21.6582 10 17
13 58 0.0792988 7 1
77 17 97.8687 13 26
26 55 25.9686 19 1
33 53 62.1304 26 6
94 56 -0 3 7
88 56 -0 5 6
63 69 10.3205 9 3
33 13 86.6294 16 13
81 39 2.52291 16 21
32 56 114.731 12 5
77 25 162.186 19 5
58 47 122.923 23 18
85 71 33.9609 20 16
41 70 0.064736 8 9
61 62 95.1346 19 10
5 72 13.4954 2 7
30 60 77.0803 12 23
62 58 151.588 17 12
33 26 76.1318 9 3
77 45 113.219 11 36
75 51 45.7001 18 27
77 54 233.136 29 22
33 25 25.9902 3 5
68 45 -0 6 15
81 32 7.05296 17 2
81 42 8.46779 16 5
76 40 108.475 16 9
33 31 103.631 9 20
33 31 210.046 21 16
77 40 24.3719 27 13
33 38 226.513 23 3
-1 0 17.2457 11 9
81 20 115.135 14 14
71 35 175.855 8 25
49 72 10.7233 5 9
98 57 81.8302 8 41
86 83 5.81914 16 18
12 53 347.115 31 12
26 39 25.0695 9 14
77 56 158.155 5 19
37 68 407.218 5 36
40 72 195.45 7 25
86 70 147.478 18 16
1 74 249.917 16 9
7 76 20.4519 1 10
19 68 32.3774 27 30
33 57 194.881 36 9
33 50 292.13 30 13
77 24 -0 13 26
33 12 6.37611 10 31
50 51 129.302 9 13
26 45 130.555 14 8
33 35 27.1639 18 7
77 43 39.0695 2 15
81 56 -0 6 18
68 59 315.85 7 27
77 40 282.106 18 19
99 56 -0 28 5
5 58 6.18929 3 8
85 57 76.0376 13 9
10 46 5.16335 19 2
81 37 -0 10 11
63 65 7.06523 9 6
71 40 76.3761 20 20
20 49 130.081 25 19
33 52 43.2117 25 11
77 19 132.809 36 3
50 41 12.9137 6 23
51 38 -0 5 12
9 25 -0 15 16
81 44 5.32268 25 11
68 46 -0 9 3
72 51 12.7421 8 35
33 46 268.324 18 18
77 24 117.654 13 8
33 13 -0 14 0
81 16 0.720906 3 9
33 16 225.383 23 26
68 22 -0 6 8
33 5 119.949 26 2
48 65 102.753 16 16
99 64 27.8696 11 10
5 58 166.413 7 19
33 53 184.36 41 20
33 61 360.341 35 28
13 61 7.87713 26 7
31 46 105.777 9 16
53 59 97.4244 15 27
63 41 -0 3 11
85 61 -0 1 10
33 55 -0 2 16
85 58 7.78134 22 17
13 53 21.2624 27 18
13 53 211.751 20 9
99 54 38.9859 11 25
26 56 146.182 12 29
85 56 -0 10 17
77 51 82.9242 9 23
98 60 190.947 17 14

Temps: 5.02 seconds
Valeur OPT: 2060.46
