76 220 220 0
-1 0 -0 0 16
75 43 9.24839 18 20
75 19 2.62996 26 21
51 42 -0 11 6
0 19 27.0718 30 22
75 34 6.78297 21 19
75 15 15.872 19 25
35 30 12 15 11
46 23 3.04746 16 10
26 31 19.6808 29 29
38 45 20.4732 26 30
67 40 -0 37 16
75 23 -0 16 31
46 33 13.8759 12 28
53 40 8.30167 31 37
29 45 -0 8 6
51 39 15.9163 19 27
26 21 11.0738 20 24
50 68 38.8786 13 18
67 32 -0 15 1
5 49 -0 22 22
48 36 16.5753 28 14
6 37 7.45032 12 11
75 54 8.07381 6 17
3 57 1.14023 27 15
9 55 8.6093 14 14
0 10 27.9473 18 37
52 35 17.4101 17 20
2 33 7.91632 29 8
67 30 13.8021 13 19
2 32 14.6221 22 15
35 66 34.6158 25 21
9 48 -0 28 13
6 32 -0 27 5
0 15 -0 19 28
67 25 -0 10 22
47 42 -0 12 12
0 39 34.8603 14 24
0 34 -0 24 15
17 38 20 16 16
12 32 -0 33 19
51 54 -0 15 20
22 50 7.17305 11 12
67 49 -0 18 10
0 41 8.55295 17 21
4 30 -0 21 27
34 17 -0 27 15
48 28 7.63688 19 22
0 21 6.99333 20 26
51 50 19.8165 5 29
51 47 4.52889 22 12
0 17 36.2214 12 28
34 27 -0 19 0
35 33 25 22 27
0 34 19.7092 16 8
3 72 -0 7 14
63 61 18.5575 26 12
46 39 -0 14 33
72 40 23.8786 21 26
14 52 28.1803 24 13
71 57 34.1005 13 19
2 45 40.7472 15 17
68 31 -0 18 30
51 40 -0 11 3
62 56 45.8786 28 10
38 40 2.53761 9 19
11 49 18.9234 37 7
0 11 8.17202 30 11
75 14 8.374 10 26
68 48 2.9934 8 18
20 55 -0 11 13
36 50 -0 3 18
12 33 -0 1 16
33 37 -0 6 11
0 29 -0 10 18
0 7 -0 20 9

Temps: 0.00 seconds
Valeur OPT: 175.021
