48 15 15 32
13 2610 465.258 0 1
15 1125 165.295 1 1
38 4785 174.064 1 1
23 2576 217.239 1 1
25 4527 389.642 1 1
47 2592 205.512 1 1
42 2235 149.35 1 1
32 959 119.635 1 1
12 2821 225.872 1 1
1 2086 201.899 1 1
21 7255 764.734 1 1
23 1822 214.804 1 1
15 1047 113.96 1 1
14 1688 31.8235 1 1
23 1230 69.5691 1 1
32 689 171.72 1 1
22 2085 201.428 1 1
26 2185 253.342 1 1
43 1278 147.37 1 1
15 2261 163.576 1 1
45 2366 158.143 1 1
11 2648 280.543 1 1
15 1570 43.3123 1 1
32 845 181.041 1 1
41 4544 279.768 1 1
43 4264 324.041 1 1
45 1915 0.996138 1 1
7 1584 83.6038 1 1
18 3145 247.188 1 1
7 2192 62.3693 1 0
45 1052 188.433 1 1
32 3236 778.791 1 1
-1 0 139.463 1 1
14 1641 175.26 1 1
22 4344 488.557 1 1
7 1536 117.372 1 1
6 2354 189.246 1 1
7 1962 390.82 1 1
14 2173 297.022 1 1
12 2569 110.61 1 1
0 4533 766.794 1 1
5 3258 95.5802 1 1
32 1909 146.993 1 1
15 1103 107.428 1 1
25 5668 765.248 1 1
32 412 126.102 1 1
12 3289 191.063 1 1
33 2410 2.2759 1 1

Temps: 0.00 seconds
Valeur OPT: 551.292
