76 180 180 6
75 25 1.20793 0 25
73 43 4.97785 18 37
6 14 3.62968 26 9
44 28 4.98436 11 37
68 24 4.83673 30 14
6 48 3.0543 21 11
-1 0 2.81878 19 10
6 35 2.18145 15 1
46 43 2.3835 16 19
51 40 5.19074 29 15
32 55 2.22576 26 33
38 66 15.0956 37 13
26 27 1.55895 16 29
4 45 4.13153 12 21
46 56 4.37461 31 14
6 35 2.34805 8 12
6 21 2.72248 19 22
51 29 6.94546 20 15
50 46 3.93159 13 12
4 50 4.16589 15 8
29 51 3.61768 22 8
74 39 5.34549 28 20
51 40 5.18821 12 28
63 40 2.87388 6 24
63 61 12.5519 27 31
6 36 0.0266185 14 19
6 17 1.71378 18 10
45 36 2.70725 17 30
74 32 3.71612 29 12
45 33 3.00292 13 18
68 27 4.16908 22 22
25 65 2.44535 25 21
44 29 1.96901 28 13
6 31 3.69759 27 19
67 34 2.70555 19 17
67 46 1.8851 10 22
74 47 1.9038 12 13
48 51 5.05054 14 19
51 55 3.01487 24 11
26 40 1.96833 16 27
26 31 4.37624 33 16
16 49 5.03124 15 29
74 48 2.89361 11 6
1 51 5.73886 18 30
6 24 0.214769 17 26
68 27 2.56958 21 19
34 37 4.17827 27 5
75 42 4.26936 19 28
30 35 3.62987 20 16
63 47 0.00217004 5 20
51 35 6.45224 22 15
6 11 1.45919 12 24
27 42 2.71414 19 11
51 52 2.92397 22 26
34 52 5.22993 16 15
50 54 9.01496 7 22
51 38 2.75243 26 20
15 40 3.52675 14 7
72 50 1.5994 21 28
8 73 12.9531 24 18
71 60 7.3726 13 18
73 54 3.07271 15 0
2 30 2.29753 18 16
16 30 2.72865 11 26
74 54 11.3705 28 27
67 62 1.20168 9 11
26 50 6.32537 37 16
26 25 4.84536 30 12
6 14 1.88209 10 17
74 42 2.83275 8 21
20 60 2.65873 11 10
74 51 1.9731 3 3
51 41 1.22422 1 18
68 33 2.12254 6 27
6 19 2.95419 10 14
6 17 2.89062 20 6

Temps: 0.10 seconds
Valeur OPT: 4.60895
