101 200 200 0
-1 0 -0 0 6
69 30 -0 10 17
0 30 -0 7 1
0 34 2503.74 13 26
40 34 864.839 19 1
6 24 2230.8 26 6
0 12 -0 3 7
52 23 -0 5 6
82 45 -0 9 3
51 49 815.429 16 13
31 37 1347.22 16 21
7 40 907.831 12 5
26 35 817.173 19 5
58 23 2712.44 23 18
91 46 1382.02 20 16
42 47 -0 8 9
61 36 954.289 19 10
84 46 -0 2 7
0 25 -0 12 23
7 39 -0 17 12
50 63 -0 9 3
40 25 -0 11 36
0 35 801.111 18 27
53 53 1600.64 29 22
68 38 461.881 3 5
0 46 1429.47 6 15
53 19 1156.76 17 2
0 13 1925.25 16 5
0 15 842.207 16 9
28 42 2203.44 9 20
1 48 2333.7 21 16
88 27 2569.28 27 13
52 43 1465.29 23 3
77 42 -0 11 9
26 52 901.322 14 14
69 63 917.456 8 25
47 51 1893.23 5 9
92 29 -0 8 41
0 43 885.259 16 18
40 44 1153.76 31 12
53 18 443.881 9 14
22 45 -0 5 19
92 36 3332.96 5 36
37 50 1326.46 7 25
100 40 953.425 18 16
96 45 2518.45 16 9
5 49 73.1313 1 10
48 37 775.037 27 30
52 30 1369.07 36 9
47 58 1821.41 30 13
76 38 403.474 13 26
1 42 108.971 10 31
0 12 -0 9 13
0 9 778.451 14 8
0 48 1215.07 18 7
58 45 -0 2 15
72 43 2076.46 6 18
87 34 3989.83 7 27
0 12 22.6597 18 19
6 25 -0 28 5
94 30 -0 3 8
6 30 795.781 13 9
52 37 -0 19 2
90 46 918.523 10 11
19 63 -0 9 6
66 67 -0 20 20
52 52 1407.49 25 19
22 62 -0 25 11
0 27 1231.94 36 3
27 21 65.1313 6 23
69 40 -0 5 12
79 60 953.945 15 16
73 35 266.259 25 11
21 30 -0 9 3
0 37 2412.48 8 35
22 41 1227.85 18 18
0 27 -0 13 8
28 33 -0 14 0
68 43 -0 3 9
3 38 -0 23 26
68 30 -0 6 8
1 47 2326.28 26 2
52 27 1215.88 16 16
89 42 1443.25 11 10
5 29 -0 7 19
93 32 3327.17 41 20
92 45 2315.7 35 28
97 27 -0 26 7
52 22 -0 9 16
6 18 952.336 15 27
88 40 -0 3 11
98 36 821.723 1 10
6 25 -0 2 16
59 28 617.284 22 17
6 18 1507.28 27 18
94 24 158.256 20 9
6 23 597.529 11 25
6 23 1457.31 12 29
6 29 1044.82 10 17
6 23 -0 9 23
92 31 -0 17 14

Temps: 0.02 seconds
Valeur OPT: 21345.8
