76 180 180 51
51 13 2.78998 0 25
51 19 3.14777 18 19
6 34 4.48126 26 11
17 35 2.22655 11 20
51 24 3.04634 30 13
27 51 3.16835 21 14
51 7 4.66431 19 26
75 40 3.27098 15 12
51 29 0.115883 16 0
32 30 1.86432 29 7
51 48 4.79609 26 22
9 62 9.60934 37 30
6 24 4.46023 16 28
34 42 2.43921 12 19
17 53 7.2897 31 12
45 44 0.0886723 8 19
51 24 6.34109 19 37
51 19 3.12613 20 9
51 44 4.95433 13 31
0 46 2.42343 15 10
45 54 4.05672 22 18
30 47 5.361 28 29
1 30 3.21628 12 19
51 30 3.19783 6 19
51 48 5.41786 27 10
51 38 5.19255 14 14
17 28 2.4426 18 15
45 37 2.43921 17 33
62 43 3.20038 29 18
51 37 3.43913 13 22
75 29 2.21037 22 13
39 51 6.3828 25 11
51 22 2.14322 28 8
6 31 1.47901 27 6
0 29 2.45818 19 6
75 38 2.45122 10 5
30 54 3.19199 12 30
4 49 3.19199 14 21
26 49 2.98375 24 12
51 29 5.44249 16 26
51 29 4.82721 33 28
51 31 4.62153 15 27
41 40 4.00308 11 16
1 32 2.21407 18 18
32 37 3.84532 17 16
75 30 2.4426 21 17
34 32 2.92938 27 26
30 42 3.57878 19 21
30 38 1.37107 20 3
16 39 4.45804 5 18
51 41 3.36073 22 20
-1 0 3.99165 12 37
8 36 2.43921 19 8
7 53 2.20261 22 27
51 45 5.97507 16 12
25 52 6.43352 7 22
23 45 6.14326 26 10
75 45 3.10283 14 15
72 37 1.30007 21 17
8 56 9.6764 24 20
37 66 4.14931 13 13
6 52 5.25832 15 28
51 33 3.442 18 21
16 35 0.982235 11 1
42 51 9.67134 28 29
0 55 1.99541 9 24
17 68 9.65036 37 24
0 28 4.64134 30 27
6 20 0.48678 10 14
51 61 5.03599 8 11
37 60 4.22386 11 15
48 58 2.25555 3 16
51 32 1.13877 1 11
1 33 1.67752 6 22
30 38 2.21208 10 16
0 16 2.93773 20 15

Temps: 0.12 seconds
Valeur OPT: 6.92074
