32 40 1 6
2 3250 1607.66 2 0
4 2700 -0 5 0
4 2700 -0 1 0
7 8525 1367.8 2 0
6 1500 -0 2 0
0 3950 825.351 3 0
-1 0 792.58 3 0
8 6325 -0 4 0
4 2700 -0 6 0
8 6325 350.831 1 0
6 1500 -0 2 0
12 7575 1620.27 2 0
9 6975 -0 1 0
12 7575 -0 1 0
13 7950 223.256 2 0
10 2725 516.568 3 0
15 4225 668.554 3 0
10 2725 -0 3 0
13 7950 825.322 2 0
9 6975 -0 3 0
17 4300 -0 3 0
22 6750 353.072 3 0
20 6025 232.343 2 0
22 6750 622.222 2 0
20 6025 259.959 2 0
17 4300 -0 3 0
25 5775 41.5935 1 0
25 5775 530.317 1 0
27 6075 546.75 1 0
28 6375 165.901 1 0
31 6450 764.2 1 0
26 6100 -0 1 0

Temps: 0.00 seconds
Valeur OPT: 823.998
