262 500 500 0
-1 0 -0 0 24
133 212 -0 6 18
0 58 21116.1 72 69
123 49 21312.8 93 45
213 108 -0 28 10
0 95 10552.7 5 88
243 93 1126.34 43 50
224 131 -0 1 42
177 47 -0 36 18
148 61 -0 53 14
241 69 23559.2 63 83
241 43 -0 25 9
124 89 6273.32 50 63
153 92 30269.3 57 89
174 171 3818.75 1 84
177 71 10698.1 66 28
177 74 11452.3 37 79
168 140 12815.5 51 50
30 84 13036.1 47 99
213 81 -0 88 19
109 124 -0 75 42
185 113 -0 48 4
44 139 5218.21 40 77
6 137 -0 8 52
39 126 2842.58 69 18
126 102 10528.5 93 83
148 59 -0 29 71
260 63 247.312 5 29
95 161 34229.4 53 10
109 131 -0 8 29
0 78 -0 24 25
205 166 16014 53 94
226 110 -0 13 44
261 140 5392.87 47 25
95 142 3826.49 57 96
156 168 -0 9 67
114 82 -0 74 0
243 114 32952.6 83 52
82 80 22041.7 96 90
223 65 2349.27 42 13
24 143 10572.9 80 81
75 148 37 22 4
241 79 20503.6 56 53
249 48 26934.1 43 73
237 111 4482.93 12 37
84 168 3822.97 73 12
-1 166 166 32 100
168 112 10066.3 8 93
8 138 2633.26 79 56
12 97 -0 79 21
3 172 -0 4 17
3 144 7281.22 14 24
0 70 -0 17 26
228 107 -0 19 1
27 91 10902.1 44 6
175 111 4851.82 5 71
62 67 -0 37 32
235 69 -0 100 4
170 81 5717.1 62 0
162 91 14564.7 90 23
110 144 20402.3 57 99
69 116 22587.3 44 39
177 28 -0 37 79
246 146 -0 80 28
0 50 -0 60 53
230 118 10651.8 95 19
43 93 20673.6 56 98
0 113 2840.58 56 33
234 156 -0 9 12
177 22 -0 39 5
72 161 -0 15 8
12 171 -0 4 17
185 95 11421.2 58 72
96 82 2634.98 73 35
118 105 2236.45 5 45
162 89 -0 12 62
4 147 -0 3 0
208 171 -0 8 55
226 121 11049.1 31 74
19 103 11827.7 48 98
194 89 -0 3 5
4 114 -0 52 41
163 41 23553.2 99 73
217 92 -0 29 43
237 63 -0 12 17
146 117 -0 50 14
94 188 26976.4 98 54
69 157 -0 4 37
91 194 16898.8 56 71
153 83 4107.79 24 51
61 118 -0 33 53
120 177 16900.6 45 93
20 155 27743.5 98 48
187 163 -0 4 5
213 179 1475.91 36 86
0 136 -0 72 2
69 66 11663.8 26 29
233 126 20170.9 71 11
240 172 14430.5 84 40
108 156 -0 21 50
81 131 15794.7 99 58
114 65 16451.3 33 95
122 70 1277.85 84 36
194 99 23492.2 74 97
213 103 15122.7 93 80
3 124 5545.8 25 85
189 120 -0 39 0
118 161 25074.2 42 69
244 145 293.604 77 84
0 122 5612.8 68 66
109 137 -0 50 3
236 149 -0 42 0
213 68 -0 71 11
10 95 -0 85 78
0 43 4503.26 78 56
81 134 16751 64 21
126 75 -0 5 49
6 170 16777.3 93 24
123 46 -0 18 31
192 187 30812.9 38 33
3 130 -0 29 14
0 81 14629.5 81 75
237 45 -0 4 29
177 44 -0 23 0
0 66 16488.7 11 85
64 60 19253 86 8
123 73 -0 2 99
237 150 14517.8 31 23
48 156 17467.9 54 58
49 135 -0 87 25
124 138 15989.7 17 97
214 66 50501.2 81 58
97 129 23764.8 72 74
5 97 -0 10 1
226 143 23977.4 50 36
118 63 -0 25 15
249 83 11359.2 71 62
163 94 5175.54 85 22
21 122 21830.7 51 78
133 187 951.191 29 64
8 121 23065.8 55 37
126 105 -0 45 0
185 155 15202.3 100 54
48 154 -0 38 15
156 167 -0 11 98
115 142 13239.1 82 79
69 56 29370.7 50 39
136 139 17228.5 39 79
114 51 -0 6 47
94 197 -0 87 0
183 85 6779.05 83 57
94 185 -0 22 77
116 161 5389.39 24 36
9 70 8621.17 69 0
76 162 25337.7 97 51
19 158 20547.6 65 57
208 140 5564.36 97 55
62 43 -0 79 4
15 157 25073 79 39
162 183 -0 46 99
246 153 9498.95 52 0
179 158 -0 39 46
219 85 -0 94 36
0 27 23551.2 97 56
118 142 7240.04 18 31
6 107 -0 3 93
96 92 -0 23 38
148 82 -0 19 2
56 96 -0 40 9
69 97 6732.62 49 65
148 63 14936.3 96 5
181 102 -0 58 3
74 142 -0 15 22
260 84 -0 21 5
44 146 3696.22 56 43
241 100 17233.2 67 44
249 83 -0 10 50
0 19 12830.4 36 96
20 153 41727.2 84 98
120 151 9051.77 59 15
246 146 24535.6 85 96
59 100 27960 60 24
95 149 5571.36 33 39
2 81 19349.4 62 55
118 165 -0 70 4
19 83 17606.9 79 100
21 132 10852.4 98 77
8 157 -0 99 0
256 153 -0 18 42
251 90 824.148 55 3
8 61 12726.1 75 40
124 91 17462.3 94 85
184 169 30854.9 89 79
69 61 -0 13 38
0 84 32150.3 19 98
2 77 -0 19 13
6 148 8292.15 90 19
177 84 -0 35 81
177 82 12714.8 76 87
25 127 6231.18 3 80
208 138 -0 11 2
176 133 3206.24 98 8
231 181 2834.58 92 47
214 68 -0 1 57
0 76 13979.8 2 84
211 158 13020.4 63 50
83 105 26770.2 57 48
0 89 6125.56 50 28
69 107 -0 19 14
4 139 -0 24 72
41 150 1120.51 14 72
61 122 2840.57 18 87
257 202 25554.5 77 56
0 44 11565.8 28 72
241 58 -0 72 22
213 99 15384.7 49 11
63 158 7591.72 58 92
260 77 6746.05 84 18
184 170 8953.91 58 18
15 76 7068.8 41 59
36 89 12665.5 98 50
90 140 21740 77 93
118 107 19395.2 57 42
62 45 -0 39 3
163 38 10175.4 99 12
241 53 2096.61 83 86
136 92 11036.1 54 83
109 129 -0 86 1
260 90 13981.8 2 97
191 175 -0 14 98
148 63 10526.9 42 56
68 171 3796.13 14 39
142 176 19014.4 55 64
237 77 9219.81 2 60
8 138 4678.38 18 84
241 44 -0 17 53
6 138 18201.9 22 90
177 28 -0 28 94
241 69 -0 3 8
259 177 -0 96 49
118 166 9729.74 53 43
0 37 -0 15 2
43 74 23539.2 36 70
123 81 -0 98 3
21 141 6303.3 78 6
201 148 -0 92 0
116 110 17497.6 65 63
187 218 4946.31 64 57
9 85 -0 43 0
62 33 12815.4 50 19
213 121 9156.81 0 92
114 50 -0 0 19
21 147 -0 0 33
15 139 -0 0 58
225 78 -0 0 75
124 88 6075.9 0 65
4 147 -0 0 76
253 145 -0 0 82
175 118 -0 0 50
246 166 -0 0 57
0 53 -0 0 60
185 100 12444 0 68

Temps: 0.24 seconds
Valeur OPT: 197997
