30 4500 4500 22
22 29 -0 0 300
6 76 1 300 0
3 56 18.725 3100 300
22 33 -0 125 1000
3 70 -0 100 100
6 90 11.075 200 150
3 49 -0 150 800
13 117 31.225 150 150
20 97 -0 450 150
10 114 -0 300 450
15 97 -0 100 200
12 96 -0 950 550
15 95 -0 125 300
16 95 3.15 150 400
0 103 -0 150 100
22 74 16.8 550 3100
15 90 -0 150 100
18 109 10.8 100 100
0 45 -0 150 1500
22 17 -0 400 300
19 26 -0 300 150
23 87 26.625 1500 125
-1 0 16 100 500
18 49 23.075 300 100
6 59 -0 500 950
6 71 40.575 800 150
6 74 14.4 300 125
25 88 13.95 100 150
26 145 -0 150 300
24 75 10.8 1000 150

Temps: 0.00 seconds
Valeur OPT: 20.275
