125 500 1 38
2 12525 -0 10 0
38 2050 333.084 17 0
34 10750 -0 16 0
4 11675 -0 10 0
34 10750 -0 9 0
8 16100 167.703 9 0
89 11575 -0 14 0
72 7800 -0 15 0
116 12925 2.7041 29 0
83 22275 2735.72 41 0
116 12925 -0 21 0
13 18075 -0 7 0
10 15175 1040.12 38 0
14 16400 -0 16 0
10 15175 -0 12 0
5 17075 187.84 21 0
9 26725 2346.75 21 0
124 23050 -0 25 0
17 25725 -0 9 0
17 25725 1647.73 22 0
26 19000 -0 26 0
112 27550 3965.15 16 0
20 21875 -0 5 0
22 22425 1013.05 43 0
27 20325 1644.75 25 0
85 18500 4.7726 24 0
28 18850 -0 2 0
28 18850 -0 14 0
29 14725 -0 38 0
0 13625 -0 10 0
31 19725 561.505 4 0
85 18500 -0 12 0
31 19725 -0 32 0
63 15675 10.3363 21 0
110 6400 1009.13 40 0
38 2050 -0 15 0
38 2050 180.955 18 0
38 2050 3.21953 31 0
-1 0 -0 19 0
38 2050 1782.24 9 0
41 7050 2274.8 90 0
93 3525 -0 32 0
43 7725 -0 24 0
44 5400 -0 21 0
93 3525 -0 17 0
44 5400 74.7457 18 0
121 13200 1988.24 5 0
42 10375 -0 19 0
42 10375 71.7225 15 0
47 12475 -0 7 0
48 11950 -0 5 0
48 11950 31.2642 16 0
71 7450 178.34 10 0
52 8550 8.68446 19 0
53 10625 649.711 22 0
53 10625 1919.49 18 0
72 7800 -0 10 0
56 8825 -0 7 0
52 8550 14.1358 9 0
61 16400 1270.38 22 0
6 13100 30.7633 15 0
60 14750 -0 15 0
72 7800 178.34 11 0
118 13825 1.60977 17 0
118 13825 446.117 54 0
119 20125 663.494 15 0
101 22400 6798.91 13 0
63 15675 4.09043 16 0
8 16100 4.517 4 0
60 14750 -0 23 0
69 17200 4028.95 11 0
37 5475 1.60977 18 0
71 7450 -0 4 0
51 13625 5.40821 57 0
33 17975 295.879 13 0
36 3975 105.347 14 0
75 5450 151.595 10 0
36 3975 3.79844 4 0
75 5450 499.909 13 0
80 17750 1688.24 54 0
105 17100 957.418 6 0
6 13100 309.56 12 0
81 14325 13.4522 17 0
84 21550 4788.19 7 0
115 19250 -0 21 0
86 17825 -0 7 0
0 13625 1012.87 38 0
11 18800 3581.58 17 0
57 9500 285.2 7 0
57 9500 -0 19 0
77 4400 250.557 6 0
77 4400 179.228 12 0
39 3025 237.46 17 0
39 3025 -0 5 0
92 4900 17.8395 24 0
44 5400 5.55681 14 0
97 4200 654.705 21 0
35 3650 -0 5 0
99 5300 1176.94 21 0
97 4200 -0 10 0
50 12500 23.2477 32 0
65 21725 -0 7 0
62 8925 92.7167 14 0
102 10400 86.4202 12 0
102 10400 6.36823 14 0
68 16450 -0 6 0
107 16775 193.506 13 0
68 16450 -0 3 0
42 10375 3787.49 6 0
110 6400 1881.92 6 0
35 3650 11.3468 25 0
82 16125 909.411 14 0
20 21875 -0 52 0
18 26650 1957.77 24 0
4 11675 554.55 20 0
114 13850 2103.25 49 0
117 10900 92.7167 19 0
7 9450 87.2174 14 0
104 11850 172.769 18 0
33 17975 -0 20 0
121 13200 6.61934 10 0
47 12475 -0 7 0
49 13250 28.2522 39 0
13 18075 7.37802 5 0
26 19000 -0 37 0

Temps: 0.19 seconds
Valeur OPT: 4892.98
