262 500 500 8
177 77 5.13457 0 24
202 165 10.4653 6 18
125 107 18.9969 72 69
123 25 19.6704 93 45
8 85 3.15729 28 10
133 82 16.0612 5 88
243 68 14.2127 43 50
140 101 7.97155 1 42
-1 0 8.82658 36 18
26 119 11.6825 53 14
241 108 22.4002 63 83
225 73 7.03338 25 9
133 91 15.309 50 63
123 118 16.8233 57 89
143 125 14.5814 1 84
102 67 12.7689 66 28
3 54 12.4367 37 79
233 151 17.7554 51 50
137 92 20.1745 47 99
213 74 11.2343 88 19
169 126 19.3185 75 42
185 105 7.95222 48 4
44 95 17.1245 40 77
48 98 5.55615 8 52
39 119 10.8099 69 18
126 77 23.3433 93 83
251 110 8.27645 29 71
260 92 5.52498 5 29
126 143 10.3784 53 10
132 119 3.32899 8 29
191 93 8.61025 24 25
79 156 22.8597 53 94
226 117 5.40838 13 44
234 105 12.497 47 25
188 143 23.2408 57 96
156 156 13.9737 9 67
204 125 14.0108 74 0
243 89 17.6809 83 52
135 81 25.9509 96 90
8 59 8.34353 42 13
24 136 23.169 80 81
132 127 3.79362 22 4
235 117 19.1673 56 53
190 60 13.0333 43 73
8 67 8.65018 12 37
161 139 8.85764 73 12
161 133 19.3353 32 100
168 127 19.9847 8 93
8 91 16.4611 79 56
12 99 7.63982 79 21
3 147 2.67213 4 17
3 120 6.00658 14 24
135 64 7.52006 17 26
190 128 10.299 19 1
198 80 4.90071 44 6
47 134 14.8619 5 71
223 86 7.5114 37 32
203 91 14.8807 100 4
170 133 12.7387 62 0
162 83 16.8686 90 23
110 134 12.9187 57 99
90 119 11.3673 44 39
190 48 11.4519 37 79
246 121 9.7647 80 28
69 97 17.7932 60 53
206 130 21.1346 95 19
43 105 23.917 56 98
243 113 13.8857 56 33
234 109 4.27243 9 12
177 60 7.79051 39 5
99 140 2.59424 15 8
190 143 4.18504 4 17
185 87 17.5073 58 72
198 47 16.2965 73 35
190 63 14.6242 5 45
162 81 8.90532 12 62
4 124 2.24567 3 0
208 158 10.7503 8 55
162 120 8.98928 31 74
198 84 21.9853 48 98
135 107 0.986729 3 5
4 90 12.8087 52 41
157 69 22.7778 99 73
173 102 8.43175 29 43
135 48 7.06185 12 17
222 89 8.50694 50 14
88 176 20.1697 98 54
115 141 10.1749 4 37
91 148 15.7259 56 71
190 125 5.02196 24 51
261 118 12.545 33 53
187 131 16.5019 45 93
23 136 21.0369 98 48
187 117 1.70928 4 5
213 171 19.9254 36 86
34 153 8.632 72 2
190 57 8.49067 26 29
8 89 15.2791 71 11
143 130 16.4602 84 40
68 132 12.4445 21 50
81 107 18.4106 99 58
