76 180 180 0
-1 0 -0 0 25
0 26 0.0335664 18 37
68 26 5.38531 26 9
51 41 4.60676 11 37
0 9 0.812121 30 14
0 39 -0 21 11
68 15 -0 19 10
0 17 -0 15 1
4 24 7.33287 16 19
39 43 -0 29 15
58 47 35.9706 26 33
26 39 16.6765 37 13
0 18 4.17995 16 29
34 41 7.22331 12 21
53 45 0.167832 31 14
29 40 8.36597 8 12
0 23 -0 19 22
68 21 21.6667 20 15
50 40 -0 13 12
35 32 -0 15 8
0 45 14.3706 22 8
29 41 28.5545 28 20
1 36 5.48508 12 28
63 44 12.18 6 24
73 55 -0 27 31
50 46 11.2734 14 19
0 13 7.60047 18 10
52 25 18.5002 17 30
74 41 27.0618 29 12
68 25 0.634033 13 18
4 21 -0 22 22
75 48 44.3601 25 21
26 39 35.1597 28 13
68 29 29.8403 27 19
4 18 -0 19 17
0 20 30.1373 10 22
47 50 12.7566 12 13
47 42 -0 14 19
0 39 -0 24 11
12 33 0.179953 16 27
12 27 -0 33 16
33 49 -0 15 29
1 39 -0 11 6
0 45 53.7932 18 30
4 42 14.0967 17 26
0 25 5.36597 21 19
34 22 4.76434 27 5
0 31 -0 19 28
30 29 -0 20 16
17 56 15.4471 5 20
0 33 22.9795 22 15
68 20 36.231 12 24
0 20 -0 19 11
7 30 15.1678 22 26
4 34 20.92 16 15
18 56 20.5338 7 22
1 47 44.517 26 20
4 34 33.0301 14 7
7 38 -0 21 28
35 49 44.9828 24 18
70 54 7.33287 13 18
74 41 -0 15 0
2 37 -0 18 16
16 32 10.7035 11 26
42 58 13.1166 28 27
38 45 3.81166 9 11
75 48 17.8515 37 16
0 14 27.8466 30 12
0 8 -0 10 17
68 41 23.1096 8 21
75 47 -0 11 10
37 57 -0 3 3
0 42 -0 1 18
75 27 -0 6 27
0 23 11.0695 10 14
0 4 -0 20 6

Temps: 0.00 seconds
Valeur OPT: 202.015
