51 160 160 6
6 19 2.55179 0 14
48 41 3.82968 7 19
27 54 4.28227 30 11
48 52 4.9128 16 29
18 46 0.707271 9 10
0 40 3.73826 21 25
-1 0 1.89273 15 0
48 39 3.60992 19 10
6 31 4.87231 23 16
38 52 1.9185 11 15
12 68 2.70026 5 15
32 41 2.03607 19 3
6 32 4.32524 29 14
25 55 7.14661 23 15
6 21 4.46069 21 12
44 61 2.841 10 5
38 49 2.70486 15 13
6 32 2.51483 3 21
14 34 4.19611 41 11
0 52 6.13502 9 11
6 52 6.65364 28 6
16 66 2.86934 8 26
8 45 3.03553 8 17
48 34 3.84916 16 28
6 36 2.56406 10 15
14 35 7.14816 28 10
8 39 2.2695 7 10
6 31 2.6305 15 7
31 66 5.40944 14 7
32 59 1.32563 6 23
49 67 3.10307 19 8
8 56 6.06978 11 17
0 32 1.86786 12 9
18 73 5.56058 23 8
16 62 5.72996 26 30
20 73 4.44216 17 6
35 87 7.1464 6 18
17 48 3.6183 9 16
6 38 3.02501 15 16
50 84 6.79995 14 21
17 70 9.86592 7 28
46 52 6.40979 27 27
6 56 4.91917 13 19
7 54 5.58543 11 19
17 44 5.64079 16 41
15 69 5.95148 10 23
6 20 2.15969 5 23
12 39 2.35348 25 7
6 22 3.14482 17 9
38 52 5.57203 18 9
16 60 0.865598 10 5

Temps: 0.03 seconds
Valeur OPT: 2.09255
