76 140 140 36
75 48 -0 0 31
36 47 5.50748 18 22
74 32 -0 26 24
36 48 -0 11 19
27 47 16.038 30 16
47 22 2.95873 21 19
21 40 1.0713e-06 19 19
8 55 -0 15 20
46 46 8.01006 16 18
40 72 3.38129 29 11
32 81 -0 26 20
-1 82 82 37 24
26 70 -0 16 18
27 38 -0 12 8
8 66 3622.42 31 5
37 33 8.56115 8 15
28 54 4.88002e-06 19 21
51 65 0.729198 20 15
50 75 12.3633 13 26
13 65 0.0464993 15 6
37 37 26.7164 22 19
36 14 3594.83 28 11
28 45 0.00119561 12 18
43 59 0.00957141 6 22
28 70 4.17978 27 19
3 75 5.17044 14 13
67 56 17.2376 18 28
36 29 0.00161744 17 14
21 30 12.3998 29 27
47 33 0.00266814 13 17
48 41 4.82823 22 20
17 105 -0 25 27
3 56 -0 28 12
73 50 5.30008 27 14
52 41 -0 19 22
57 58 5.91258 10 15
-1 0 -0 12 11
36 17 3.66111 14 12
35 82 4.58383 24 10
32 77 -0 16 29
74 59 5.29945 33 12
21 50 -0 15 10
74 52 5.13109 11 30
74 49 0.00117165 18 0
3 56 -0 17 13
29 39 -0 21 3
52 41 3.25524 27 1
36 13 -0 19 9
21 27 0.0414008 20 16
51 66 2.00417 5 28
3 68 0.00284696 22 15
36 48 0.00111904 12 10
27 35 17.4115 19 28
21 64 18.103 22 30
13 49 -0 16 7
32 88 8.19413 7 29
73 63 -0 26 18
37 31 26.7222 14 25
8 72 -0 21 37
54 92 20.0878 24 22
71 32 35.7222 13 37
21 49 10.7754 15 33
74 41 5.33727 18 16
74 50 2.0018 11 26
28 67 34.356 28 27
46 81 8.02444 9 16
8 84 24.1068 37 11
27 50 -0 30 6
2 48 6.1545 10 12
36 21 14.9636 8 14
36 22 14.9694 11 21
36 16 14.9636 3 13
40 78 2.18717 1 17
36 39 8.01903 6 26
21 23 13.3432 10 21
2 44 1.32609e-06 20 8

Temps: 3.56 seconds
Valeur OPT: 3668.83
