31 140 140 7
20 22 0.984561 0 6
-1 44 44 24 11
-1 24 24 34 80
-1 30 30 11 8
20 18 5.89104 15 5
20 28 26.5793 11 17
20 21 47.7961 1 60
-1 0 8.09436 3 25
22 23 18.7676 29 1
22 23 9.47239 6 28
0 37 49.6793 25 39
21 42 4.35568 6 3
7 14 35.5392 25 35
9 27 -0 2 0
20 39 39.5794 28 29
7 24 7.40274 8 25
13 37 12.2863 10 34
7 28 28.0808 18 24
21 40 30.2025 45 2
-1 40 40 33 45
7 12 11.5557 17 33
27 20 3.197 9 6
7 16 15.8697 16 11
-1 36 36 35 18
-1 27 27 5 123
7 36 45.5303 60 10
-1 16 16 80 95
7 11 45.771 39 16
15 44 82.9199 95 9
-1 26 26 90 90
-1 16 16 123 15

Temps: 0.00 seconds
Valeur OPT: 134.177
