76 140 140 51
75 15 0.876652 0 19
73 35 8.25551 18 27
51 26 8 26 24
51 14 4.45815 11 19
51 17 14.2203 30 11
0 47 3 21 10
51 20 7.62996 19 21
26 37 4.39207 15 3
67 39 0.599119 16 13
32 36 9.56828 29 18
75 45 10.3921 26 0
38 47 9.39207 37 9
0 29 6.25551 16 8
4 36 3.8326 12 13
8 56 10.3921 31 25
4 38 4.837 8 17
51 23 8.25551 19 27
51 11 8.06608 20 12
24 42 4.34802 13 22
46 51 4.39207 15 22
47 55 3.60793 22 13
30 35 3.60793 28 18
68 43 4.27753 12 6
75 48 9.19383 6 27
51 27 11.2335 27 19
51 47 7.12775 14 11
0 22 8.06608 18 6
52 43 3.03965 17 14
74 40 3.77533 29 14
45 37 3.60793 13 18
51 22 9.06608 22 26
17 45 7.43172 25 8
44 27 -0 28 7
51 17 9.5022 27 17
75 28 -0 19 5
4 45 -0 10 28
21 55 -0 12 30
15 51 3.60793 14 16
51 35 10.7401 24 21
51 36 4.64758 16 20
51 20 10.6123 33 10
42 41 0.171806 15 14
51 35 6.3304 11 12
42 41 9.46256 18 19
3 20 7.10573 17 29
4 32 -0 21 29
0 31 3.03965 27 15
4 38 12.2159 19 37
30 36 6.03965 20 20
24 41 4.89868 5 11
32 54 -0 22 12
-1 0 -0 12 22
4 32 13.2159 19 16
34 49 4.39207 22 18
52 49 9.79295 16 19
44 53 8.45815 7 20
44 54 9.5022 26 16
15 47 -0 14 24
12 43 -0 21 16
34 60 15.7401 24 26
4 63 12.4053 13 15
21 54 8.4141 15 15
75 43 11.4317 18 37
33 27 8.87665 11 31
41 53 18.1542 28 30
38 50 4.39207 9 28
0 60 21.5903 37 28
0 25 -0 30 15
51 13 3.60793 10 11
4 58 8.90749 8 33
30 54 3.60793 11 10
68 54 -0 3 12
51 36 1.79295 1 21
33 30 5.0793 6 26
51 33 5.9163 10 22
51 12 4.39207 20 1

Temps: 0.03 seconds
Valeur OPT: 30.9824
