162 600 1 146
78 34825 -0 26 0
79 35375 4600 37 0
131 45050 -0 35 0
7 14200 2.18533e+06 6 0
7 14200 -0 6 0
4 14800 -0 5 0
3 14850 -0 11 0
9 5300 -0 81 0
146 2225 -0 8 0
8 3025 -0 21 0
8 3025 -0 20 0
83 14425 11925 7 0
15 24150 -0 44 0
14 52000 -0 16 0
2 48900 -0 28 0
138 20950 -0 29 0
44 12500 -0 16 0
16 14175 -0 2 0
109 34750 3600 50 0
18 40200 -0 22 0
19 42600 -0 8 0
20 43475 -0 14 0
20 43475 1200 10 0
26 61000 -0 18 0
25 58825 -0 17 0
93 55325 -0 32 0
115 60400 -0 6 0
-1 61000 61000 46 0
31 54200 -0 23 0
-1 56725 56725 80 0
28 56725 2.15176e+06 34 0
13 53725 -0 5 0
10 5225 -0 3 0
9 5300 2.16731e+06 6 0
95 7625 2.16613e+06 55 0
145 14150 -0 10 0
145 14150 -0 31 0
143 14825 -0 5 0
34 13725 19375 16 0
40 17000 3950 11 0
41 16375 2.18381e+06 6 0
37 15375 -0 9 0
10 5225 -0 26 0
42 8075 -0 11 0
43 9250 -0 30 0
42 8075 -0 23 0
43 9250 -0 11 0
17 14325 -0 7 0
49 17325 -0 24 0
47 15075 -0 21 0
47 15075 -0 32 0
49 17325 -0 8 0
141 20725 -0 15 0
52 22375 -0 7 0
52 22375 4.37411e+06 30 0
56 22500 -0 58 0
48 19950 -0 23 0
158 24325 -0 21 0
56 22500 -0 3 0
160 23525 2.18301e+06 13 0
53 23075 1875 51 0
72 20175 -0 40 0
17 14325 -0 52 0
68 28200 -0 28 0
68 28200 -0 34 0
64 31925 2.18463e+06 20 0
67 33800 -0 4 0
64 31925 -0 17 0
61 24550 -0 33 0
61 24550 2.18681e+06 14 0
157 24775 2.17658e+06 15 0
62 20050 12100 21 0
62 20050 -0 2 0
72 20175 -0 18 0
12 29000 -0 19 0
74 31100 -0 30 0
161 33500 4.37194e+06 24 0
63 31275 -0 14 0
77 32800 -0 19 0
77 32800 -0 24 0
79 35375 -0 4 0
82 5825 2.19071e+06 75 0
146 2225 525 33 0
81 14150 -0 3 0
81 14150 -0 57 0
84 20400 4.38731e+06 38 0
84 20400 4.35876e+06 13 0
89 17125 3825 23 0
82 5825 7750 86 0
137 16350 -0 7 0
135 60050 2.16548e+06 43 0
136 18000 4.37821e+06 12 0
119 47550 -0 36 0
92 51525 -0 35 0
92 51525 2.19306e+06 21 0
96 5975 2.20323e+06 15 0
32 5475 -0 5 0
96 5975 4375 15 0
97 7600 2.18596e+06 10 0
46 10400 75 14 0
99 11900 -0 4 0
40 17000 -0 13 0
41 16375 -0 15 0
99 11900 -0 3 0
139 21250 -0 32 0
78 34825 -0 8 0
105 35650 -0 17 0
55 28925 2.18721e+06 36 0
83 14425 -0 65 0
110 23050 2.16588e+06 106 0
108 21575 -0 14 0
112 45600 6.60622e+06 5 0
148 43625 -0 18 0
93 55325 -0 8 0
113 56125 -0 8 0
114 56925 -0 32 0
117 46475 -0 38 0
21 44975 2.14933e+06 14 0
21 44975 -0 12 0
118 46225 -0 12 0
118 46225 -0 13 0
122 12950 2.18311e+06 78 0
44 12500 -0 5 0
14 52000 4.35284e+06 91 0
-1 62100 62100 41 0
133 59925 2.24066e+06 36 0
-1 63850 63850 30 0
128 63300 6.60822e+06 14 0
113 56125 -0 65 0
55 28925 2.19078e+06 20 0
60 28650 2.18223e+06 16 0
132 41950 -0 28 0
1 39475 -0 23 0
134 57425 -0 23 0
31 54200 -0 30 0
25 58825 -0 12 0
89 17125 -0 8 0
88 15375 -0 9 0
87 19650 -0 12 0
5 15275 -0 54 0
50 18625 6.55687e+06 11 0
51 18175 -0 23 0
143 14825 -0 5 0
34 13725 -0 10 0
100 12300 -0 12 0
100 12300 -0 17 0
-1 0 -0 21 0
22 44575 -0 40 0
19 42600 -0 10 0
107 32925 -0 30 0
157 24775 -0 31 0
70 26425 2.19308e+06 21 0
73 22175 2.18566e+06 17 0
73 22175 -0 5 0
152 24050 2.17836e+06 18 0
56 22500 -0 9 0
153 22650 -0 36 0
153 22650 -0 20 0
58 22750 -0 15 0
158 24325 -0 34 0
56 22500 -0 10 0
74 31100 2.18046e+06 22 0

Temps: 0.23 seconds
Valeur OPT: 2.84206e+07
