76 180 180 17
26 18 0.283563 0 25
51 30 2.45758 18 19
17 27 6.34043 26 11
17 16 3.24404 11 20
68 31 0.107469 30 13
17 45 1.7571 21 14
17 11 5.32192 19 26
17 31 4.22553 15 12
17 32 3.45788 16 0
39 29 0.481446 29 7
58 46 1.90412 26 22
14 45 6.49916 37 30
17 18 1.33558 16 28
34 37 1.55871 12 19
17 34 5.95172 31 12
45 42 4.21317 8 19
51 35 6.64731 19 37
-1 0 2.25903 20 9
17 38 5.69367 13 31
35 50 2.96955 15 10
45 51 4.96105 22 18
45 46 6.47325 28 29
1 41 1.76085 12 19
49 39 1.19517 6 19
49 41 8.4031 27 10
40 46 6.26225 14 14
17 9 3.51039 18 15
45 34 3.33233 17 33
2 39 1.28739 29 18
45 39 2.64847 13 22
75 29 3.73311 22 13
39 45 5.79356 25 11
17 27 3.19749 28 8
6 36 0.726516 27 6
26 24 3.50926 19 6
26 33 2.7684 10 5
17 44 1.08886 12 30
5 53 5.21452 14 21
26 30 4.62836 24 12
17 23 5.9459 16 26
17 19 4.77833 33 28
51 42 4.94402 15 27
17 43 7.99229 11 16
1 43 2.31338 18 18
3 21 2.64139 17 16
17 27 1.54512 21 17
26 24 1.582 27 26
30 42 3.90778 19 21
30 38 2.43076 20 3
17 28 4.10946 5 18
44 33 1.72573 22 20
17 11 5.55008 12 37
34 32 2.30891 19 8
7 44 2.84363 22 27
17 45 11.843 16 12
18 53 6.69591 7 22
23 54 4.39763 26 10
75 44 3.28722 14 15
72 35 0.0890337 21 17
8 59 6.49946 24 20
74 65 5.34832 13 13
26 51 6.73859 15 28
51 44 2.46832 18 21
33 45 0.0712815 11 1
42 54 8.77917 28 29
17 40 0.932826 9 24
17 49 11.1498 37 24
26 21 6.09514 30 27
17 24 0.0217272 10 14
36 55 7.76951 8 11
37 63 0.623522 11 15
48 57 1.4903 3 16
26 30 1.9401 1 11
2 43 0.0779454 6 22
2 35 1.65959 10 16
17 16 3.66506 20 15

Temps: 0.05 seconds
Valeur OPT: 20.0707
