76 140 140 63
68 36 0.932322 0 22
63 12 0.0176128 18 18
62 36 4.00725 26 5
63 30 3.84059 11 8
68 38 5.74291 30 19
63 54 1.95011 21 16
1 29 6.79779 19 29
62 59 0.00431962 15 22
63 51 3.75951 16 16
12 57 0.00265603 29 21
39 60 4.41965 26 19
58 80 7.73991 37 15
40 42 3.8406 16 14
63 57 4.20386 12 22
53 69 0.00854847 31 20
29 61 5.94509 8 21
63 20 3.45347 19 17
51 36 3.48413 20 8
50 58 3.91688 13 26
8 61 5.87054 15 11
5 68 10.1978 22 30
74 37 4.25679 28 18
73 30 4.01794 12 29
63 22 3.45383 6 28
51 49 8.81111 27 25
3 63 4.89285 14 12
68 46 4.40163 18 12
73 46 3.86564 17 11
62 32 8.62407 29 28
30 48 3.74291 13 20
74 36 4.04413 22 1
3 75 18.1094 25 27
44 44 8.78881 28 18
63 20 4.00409 27 10
4 46 4.79743 19 27
4 57 3.34354 10 7
63 45 3.76441 12 15
36 60 2.25375 14 12
10 75 4.89211 24 6
63 47 9.79125 16 13
63 35 8.83266 33 26
43 32 6.68746 15 24
56 35 0.0622913 11 17
1 25 5.31323 18 22
3 34 4.3546 17 11
29 54 4.74937 21 16
34 49 5.34019 27 13
74 44 3.74472 19 3
30 44 7.51717 20 37
63 43 5.43413 5 12
44 45 5.04723 22 9
63 24 2.56517 12 26
34 50 5.92862 19 31
0 60 6.05876 22 20
74 66 8.67117 16 18
32 68 3.84221 7 10
63 18 8.02384 26 27
27 58 4.40469 14 13
17 57 3.84464 21 14
40 80 15.0581 24 33
71 64 3.37894 13 11
22 43 7.16938 15 15
1 22 4.01341 18 24
-1 0 17.1431 11 14
41 45 18.0246 28 28
51 70 3.57128 9 16
40 74 9.63005 37 19
68 43 6.93773 30 30
63 29 2.95718 10 10
74 57 6.22865 8 19
36 66 8.01993 11 37
36 58 5.5121 3 6
12 52 1.14596 1 21
63 15 3.45342 6 15
63 27 4.72945 10 19
68 40 3.86546 20 0

Temps: 0.02 seconds
Valeur OPT: 19.4461
