76 220 220 28
68 35 0.647096 0 17
28 16 6.01859 18 26
28 26 7.21378 26 30
28 45 1.94658 11 10
68 42 6.83632 30 28
48 42 2.29426 21 6
2 37 5.15203 19 20
0 57 1.1436 15 19
28 46 3.47804 16 14
44 62 6.87826 29 22
40 78 6.66619 26 8
53 73 7.74859 37 8
17 49 4.34408 16 16
57 62 3.63208 12 11
0 64 9.04648 31 27
57 43 5.91485 8 26
33 43 4.46302 19 20
28 37 4.14421 20 14
44 61 4.74706 13 19
8 57 3.4288 15 7
21 44 3.1218 22 6
28 21 8.40974 28 28
28 18 3.24146 12 13
28 29 8.46726 6 33
49 51 6.53696 27 9
50 64 2.36375 14 15
68 48 4.61686 18 27
45 48 3.15333 17 11
-1 0 6.76673 29 29
47 43 5.88 13 31
28 35 5.54443 22 28
74 81 14.8965 25 22
44 59 4.58241 28 19
1 31 3.89793 27 12
0 53 3.89828 19 13
8 58 3.11214 10 22
21 39 5.88016 12 26
47 44 1.4564 14 1
26 71 7.49313 24 11
40 63 2.35706 16 21
44 52 7.28687 33 29
1 42 7.25997 15 30
43 45 4.02304 11 12
73 39 1.59895 18 3
28 43 4.31535 17 18
28 39 5.07024 21 19
75 51 5.42864 27 19
21 31 3.0616 19 12
28 27 4.71503 20 18
28 37 1.75038 5 10
44 55 5.50034 22 14
28 35 2.9426 12 21
0 55 1.36402 19 0
28 63 3.72948 22 25
28 69 9.21825 16 12
51 75 9.10944 7 22
23 48 7.03076 26 15
28 37 4.27973 14 15
17 65 5.35792 21 16
8 79 9.46811 24 20
71 57 2.60113 13 5
28 28 5.05182 15 15
28 20 7.48007 18 24
1 36 4.10798 11 17
22 63 12.6673 28 16
38 79 3.8435 9 27
53 79 7.28856 37 24
0 51 6.39533 30 21
28 27 2.68614 10 13
28 28 5.53385 8 16
71 52 7.30621 11 18
69 41 8.16154 3 37
68 59 2.06169 1 11
1 26 7.61682 6 37
28 21 4.18169 10 18
68 37 3.93523 20 10

Temps: 3.51 seconds
Valeur OPT: 30.8662
