30 4500 4500 0
-1 0 -0 0 300
19 94 14.5 300 0
5 114 81.5 3100 300
0 45 -0 125 1000
3 66 -0 100 100
3 70 -0 200 150
3 85 -0 150 800
13 95 33.5 150 150
12 77 -0 450 150
12 81 11 300 450
11 60 -0 100 200
0 55 -0 950 550
11 56 -0 125 300
11 69 -0 150 400
11 82 8 150 100
11 69 20 550 3100
11 68 -0 150 100
9 92 10.5 100 100
0 29 14 150 1500
0 29 -0 400 300
0 20 -0 300 150
0 71 8 1500 125
20 54 1.5 100 500
18 33 24 300 100
3 77 -0 500 950
3 73 25 800 150
20 75 17 300 125
26 121 12 100 150
0 96 10.5 150 300
25 87 -0 1000 150

Temps: 0.00 seconds
Valeur OPT: 34
