76 140 140 0
-1 0 0.13124 0 19
33 32 7.00841 18 27
68 25 6.57322 26 24
68 36 4.44513 11 19
75 14 7.09285 30 11
30 37 5.46582 21 10
68 20 6.45724 19 21
26 26 4.81236 15 3
46 26 4.83239 16 13
39 35 8.27824 29 18
0 46 9.89455 26 0
0 32 10.5369 37 9
0 24 5.22057 16 8
26 37 3.53099 12 13
7 50 10.8534 31 25
26 40 4.97082 8 17
17 38 10.3186 19 27
0 12 5.98027 20 12
50 50 7.65797 13 22
34 40 5.78787 15 22
30 54 4.31998 22 13
2 47 6.99061 28 18
28 41 3.74152 12 6
75 37 6.42449 6 27
23 53 10.4888 27 19
39 51 3.95192 14 11
0 6 4.85258 18 6
4 29 4.25621 17 14
0 29 4.82919 29 14
75 35 4.82823 13 18
68 22 7.57508 22 26
11 63 24.7796 25 8
26 27 7.75924 28 7
0 24 5.90873 27 17
67 21 3.94972 19 5
46 34 4.44867 10 28
47 47 9.51272 12 30
15 52 5.46692 14 16
65 49 10.5644 24 21
26 27 5.64592 16 20
17 26 8.83772 33 10
43 42 2.03988 15 14
68 43 7.71282 11 12
0 32 6.55495 18 19
32 40 7.00754 17 29
4 35 0.00452646 21 29
67 19 7.07944 27 15
30 39 10.1989 19 37
30 45 5.7822 20 20
68 43 5.06162 5 11
0 39 6.8088 22 12
75 20 5.75347 12 22
34 29 4.84164 19 16
7 35 6.86855 22 18
34 40 7.87593 16 19
40 57 6.6602 7 20
23 58 9.49744 26 16
15 45 5.98712 14 24
26 34 8.66186 21 16
11 52 11.1497 24 26
75 51 9.21676 13 15
0 39 6.51096 15 15
68 31 10.3667 18 37
0 34 6.45159 11 31
42 60 15.0391 28 30
67 42 2.02627 9 28
11 42 11.1857 37 28
0 12 0.000498368 30 15
75 12 0.295661 10 11
74 53 9.24813 8 33
60 56 4.27707 11 10
34 60 4.28309 3 12
17 32 1.32163 1 21
33 37 7.00845 6 26
68 27 4.76743 10 22
0 7 3.80031 20 1

Temps: 0.16 seconds
Valeur OPT: 16.0664
