76 180 180 34
34 16 0.365613 0 8
67 39 1.51441 18 13
34 27 5.01758 26 6
40 41 3.976 11 16
34 13 2.17975 30 18
48 37 2.44789 21 18
68 26 6.58443 19 27
34 11 1.74803 15 1
34 15 3.30915 16 9
40 47 -0 29 19
46 30 5.3958 26 28
35 44 6.96657 37 22
34 26 1.94858 16 26
46 21 2.2412 12 14
19 40 4.61408 31 20
52 24 1.6742 8 25
67 35 2.29503 19 14
0 30 3.61084 20 30
40 58 4.64082 13 26
52 27 7.67426 15 11
57 44 7.42777 22 24
67 42 4.31602 28 11
73 55 4.46239 12 22
63 62 7.52756 6 19
52 63 5.81447 27 11
40 50 6.07836 14 31
34 18 5.28354 18 27
52 12 4.81011 17 18
2 39 2.04437 29 5
45 25 2.44698 13 16
52 27 2.51539 22 18
7 45 7.81293 25 21
34 35 1.52683 28 8
4 40 3.59353 27 12
-1 0 -0 19 0
8 23 0.235458 10 10
47 48 0.21331 12 16
34 31 2.317 14 12
7 40 6.26111 24 27
72 37 2.56022 16 19
67 26 4.23389 33 10
43 54 2.47548 15 20
43 56 5.19238 11 20
1 47 -0 18 22
32 46 4.96497 17 21
52 18 2.04307 21 6
34 4 6.64557 27 19
48 37 -0 19 12
67 30 8.20384 20 24
51 54 1.0683 5 13
75 54 8.08404 22 16
34 32 2.04611 12 10
34 7 2.09505 19 19
35 30 1.42986 22 37
52 26 3.42943 16 15
39 67 7.368 7 3
40 62 6.84314 26 26
27 26 3.68827 14 22
7 35 3.77924 21 7
14 59 10.116 24 29
46 46 0.824545 13 13
28 51 7.25978 15 11
52 44 2.15876 18 15
4 41 -0 11 12
1 58 8.86241 28 21
34 42 -0 9 37
67 47 8.75574 37 17
34 8 5.40335 30 30
34 19 0.756131 10 28
34 43 2.39079 8 17
37 50 8.31098 11 15
37 53 5.66583 3 15
67 30 1.49333 1 14
2 42 2.54174 6 29
75 41 6.16474 10 33
67 22 4.05558 20 28

Temps: 0.05 seconds
Valeur OPT: 14.1696
