48 15 15 30
45 1554 115.458 0 1
30 719 114.855 1 1
28 3647 243.145 1 1
30 796 117.953 1 1
2 4690 381.454 1 1
28 4476 317.503 1 1
29 1385 116.036 1 1
45 1616 130.073 1 1
1 1988 172.399 1 1
1 2297 253.529 1 1
2 4598 348.478 1 1
45 1286 128.923 1 1
37 2061 180.51 1 1
45 1589 613.701 1 1
0 2212 161.923 1 1
45 1643 126.398 1 1
22 2217 235.795 1 1
42 1143 116.387 1 1
26 1633 146.755 1 1
26 1263 116.387 1 1
45 1580 115 1 1
11 2616 162.13 1 1
3 1131 115.143 1 1
20 2095 197.29 1 1
21 4315 6.74898 1 0
40 5258 381.454 1 1
30 718 58.7262 1 1
7 1959 174.089 1 1
39 3168 152.015 1 1
26 896 116.415 1 1
-1 0 -0 1 1
13 2227 307.635 1 1
45 1494 115.853 1 1
3 2644 373.765 1 1
26 4614 208.582 1 1
18 1871 117.852 1 1
26 1248 115.936 1 1
30 1251 122.197 1 1
14 2915 167.736 1 1
22 1719 132.447 1 1
30 2762 261.294 1 1
14 3342 312.542 1 1
26 814 116.567 1 1
45 1573 115.99 1 1
14 3916 122.04 1 1
30 556 -0 1 1
22 2801 302.379 1 1
17 3764 172.951 1 1

Temps: 0.00 seconds
Valeur OPT: 383.518
