76 140 140 51
75 32 -0 0 8
6 41 1.51665 18 12
6 27 -0 26 28
51 11 14.8224 11 37
6 33 11.9504 30 15
68 48 -0 21 15
51 11 4.98113 19 6
46 42 -0 15 17
34 39 8.87747 16 16
39 32 14.1385 29 28
12 39 -0 26 13
53 47 17.4736 37 12
51 19 7.84634 16 12
27 44 0.0128271 12 18
53 46 15.0554 31 20
29 52 2.33123 8 20
51 22 2.09326 19 10
51 21 -0 20 26
44 38 15.411 13 27
35 49 8.87748 15 19
27 57 11.6301 22 26
74 52 19.6728 28 24
51 31 3.31576 12 0
63 44 5.53138 6 19
49 46 -0 27 27
32 35 11.4469 14 19
6 28 13.6702 18 22
51 27 9.84632 17 22
51 29 11.8878 29 21
27 38 8.47397 13 19
51 32 6.15743 22 5
51 45 14.3731 25 17
44 22 7.7198 28 16
6 21 9.25871 27 13
51 27 8.88722 19 13
51 39 5.72625 10 28
68 52 -0 12 14
5 55 -0 14 18
10 47 -0 24 16
51 25 4.51542 16 3
51 19 14.556 33 37
43 46 12.2375 15 9
22 45 0.500896 11 29
33 39 0.0479997 18 18
51 16 7.73404 17 15
68 33 9.62605 21 19
34 30 12.5852 27 33
68 49 3.66008 19 10
68 38 5.82554 20 10
3 22 3.47364 5 29
3 32 15.9228 22 25
-1 0 7.76375 12 30
27 35 0.0012993 19 14
51 33 7.87094 22 8
13 58 8.59733 16 11
44 50 15.8344 7 21
63 46 12.3637 26 31
6 49 6.75989 14 11
72 39 5.7886 21 16
40 63 20.6019 24 27
27 62 12.6879 13 18
22 53 6.13057 15 1
51 37 8.84715 18 11
33 27 0.0485809 11 7
22 52 11.8603 28 6
39 49 1.16481 9 12
11 62 25.4463 37 22
68 32 -0 30 21
6 20 -0 10 14
21 66 8.14852 8 11
45 66 14.7084 11 24
36 68 19.382 3 30
12 32 8.8911 1 26
33 35 3.01242 6 15
28 36 2.86044 10 20
6 29 4.62053 20 22

Temps: 0.03 seconds
Valeur OPT: 43.9419
