262 500 500 252
213 145 15.2718 0 93
68 88 26.9643 6 42
170 149 25.3959 72 71
190 126 17.0459 93 10
81 63 2.78822 28 13
234 74 7.57407 5 57
118 166 20.9508 43 9
160 101 12.0209 1 98
112 108 6.16713 36 19
26 149 16.238 53 58
225 182 22.1791 63 53
223 155 15.746 25 83
211 92 2.55856 50 4
167 187 8.45257 57 15
196 174 17.6971 1 50
102 150 21.1366 66 53
3 155 11.2894 37 68
55 220 15.6751 51 53
191 104 18.1883 47 73
185 65 18.6901 88 58
109 192 6.80442 75 4
138 38 4.97705 48 73
250 154 3.34834 40 4
236 154 0.0479621 8 72
223 208 30.7227 69 98
234 118 30.6548 93 93
230 142 14.2334 29 79
173 132 24.3758 5 100
4 99 10.1933 53 96
227 202 10.8416 8 77
19 103 2.61472 24 5
71 105 14.1372 53 57
75 194 16.8802 13 88
252 15 17.3871 47 50
234 94 8.14851 57 0
182 121 9.24414 9 72
206 152 6.91629 74 19
104 139 16.1546 83 1
223 152 6.68604 96 25
146 153 14.885 42 64
24 222 12.7174 80 55
196 202 8.35545 22 19
197 182 35.654 56 84
33 131 22.146 43 87
199 155 21.804 12 80
187 162 19.2162 73 17
252 128 19.273 32 56
66 207 7.30468 8 14
196 151 23.0788 79 84
133 96 12.6674 79 55
68 170 19.5397 4 58
84 197 9.83834 14 67
135 165 11.5427 17 22
228 145 8.42156 19 28
252 91 20.2105 44 78
102 199 2.32233 5 2
84 171 11.1441 37 28
203 137 11.7661 100 18
183 151 10.1994 62 39
75 163 22.6956 90 37
20 208 23.8424 57 89
90 82 0.0539059 44 5
249 149 18.6834 37 29
216 142 11.3766 80 18
72 135 26.1747 60 90
211 146 28.0714 95 53
223 192 14.6469 56 33
59 209 12.6587 56 57
252 32 9.33255 9 26
190 134 15.9733 39 9
252 32 14.0803 15 96
68 69 -0 4 1
252 58 15.6082 58 47
166 111 33.2217 73 72
104 105 -0 5 0
102 157 26.487 12 92
252 52 13.6233 3 56
46 171 2.55389 8 45
136 201 7.90579 31 21
33 75 19.3267 48 56
203 186 17.8645 3 43
186 54 15.9781 52 62
252 140 21.296 99 60
206 147 24.0774 29 50
252 118 12.878 12 96
84 174 21.678 50 0
149 184 27.3346 98 8
68 108 4.17391 4 24
187 190 14.0731 56 8
230 160 18.2544 24 65
211 81 1.44726 33 0
216 168 5.28672 45 28
257 194 11.5066 98 0
46 144 -0 4 0
259 185 6.7369 36 81
186 82 27.168 72 50
234 104 2.35387 26 0
138 180 22.3265 71 79
33 185 10.9559 84 66
234 37 3.33822 21 29
252 40 18.0365 99 86
193 166 25.2595 33 41
84 139 15.1918 84 21
113 206 19.8589 74 31
186 91 17.2401 93 24
181 197 10.2038 25 23
26 192 31.1904 39 98
160 179 10.7919 42 79
70 51 18.6753 77 33
234 191 19.7231 68 17
109 197 7.96606 50 40
236 164 36.6952 42 93
33 79 14.5686 71 63
80 200 36.8907 85 99
230 146 9.96882 78 45
145 55 21.5353 64 3
126 111 18.3587 5 83
174 200 18.3913 93 6
123 123 4.17214 18 4
256 157 23.7226 38 85
22 160 1.21818 29 33
248 165 11.1967 81 2
43 151 0.11146 4 43
190 121 13.9981 23 69
255 113 10.3696 11 37
64 153 16.0168 86 99
33 108 12.9852 2 38
147 245 27.8339 31 42
46 157 16.8 54 39
33 73 32.3546 87 94
61 105 7.4043 17 1
214 150 32.9601 81 85
97 185 21.3558 72 55
5 76 5.88263 10 17
51 223 14.9951 50 0
84 127 20.6832 25 82
15 177 7.48367 71 50
54 110 1.29913 85 15
252 34 15.4488 51 71
