262 500 500 142
21 140 14.4226 0 65
229 54 37.0524 6 80
36 176 26.6135 72 87
8 148 10.4276 93 22
142 66 3.18852 28 3
133 112 6.92774 5 17
116 162 10.182 43 4
145 106 25.0362 1 96
215 133 16.5374 36 50
150 181 9.21886 53 14
214 210 25.7835 63 81
225 179 5.0665 25 8
49 109 19.5504 50 54
195 211 18.6637 57 23
216 185 12.1894 1 53
102 169 18.5747 66 48
209 170 14.8916 37 83
47 246 7.82429 51 42
30 108 6.53697 47 23
209 76 18.436 88 44
227 205 24.4898 75 48
70 50 21.7617 48 40
120 164 17.7309 40 69
120 174 6.42527 8 55
-1 233 233 69 50
104 124 34.7155 93 93
260 174 8.35949 29 73
260 127 -0 5 10
76 115 9.57504 53 18
171 205 3.76562 8 36
207 103 2.30819 24 3
70 75 32.0835 53 98
115 217 1.08996 13 5
244 65 26.2052 47 77
81 100 10.2088 57 15
81 133 13.0916 9 31
68 143 21.9176 74 98
116 160 13.065 83 5
225 189 30.0577 96 81
52 174 17.7047 42 50
-1 230 230 80 84
116 198 8.29638 22 29
157 212 11.9711 56 1
252 158 11.133 43 52
141 138 33.0807 12 98
187 167 26.4321 73 69
216 160 21.2439 32 71
56 217 8.8796 8 52
179 176 6.65715 79 0
70 99 7.52701 79 0
184 150 25.1304 4 96
165 216 7.99807 14 39
116 150 19.1931 17 87
90 144 17.9152 19 59
260 133 9.55451 44 17
47 223 15.777 5 56
225 192 4.77828 37 19
203 187 23.1459 100 66
183 161 8.74719 62 40
75 169 12.6849 90 0
20 221 21.9078 57 60
70 90 3.56602 44 25
249 160 13.9775 37 92
108 142 10.9318 80 43
0 156 8.58465 60 18
204 170 25.8837 95 41
102 208 9.94824 56 28
75 203 23.6759 56 57
142 4 5.98214 9 32
140 161 16.4615 39 82
142 16 16.344 15 79
229 52 16.8424 4 39
234 80 12.0417 58 19
198 108 22.0003 73 36
104 95 -0 5 1
52 163 -0 12 13
142 53 16.0847 3 75
115 153 5.72143 8 57
136 215 11.7067 31 9
232 96 20.7076 48 72
194 222 6.26961 3 18
209 61 13.8398 52 63
157 169 15.483 99 0
27 155 11.8472 29 84
135 155 21.0254 12 100
126 152 22.7867 50 94
218 156 10.6404 98 63
256 105 18.0078 4 45
21 174 1.3304 56 29
248 191 9.61971 24 42
61 91 3.52507 33 22
184 150 29.2217 45 83
120 201 13.7192 98 86
161 155 -0 4 5
182 159 8.07817 36 56
182 102 31.7379 72 93
166 102 26.6597 26 95
59 197 14.7299 71 19
154 196 12.0732 84 39
142 22 15.0057 21 79
145 61 16.3049 99 2
68 182 8.50514 33 4
68 159 21.6668 84 78
66 223 16.7631 74 57
