76 220 220 68
68 8 0.173139 0 29
63 39 1.27111 18 37
68 8 3.14389 26 28
6 34 1.9422 11 15
68 7 1.8591 30 13
68 21 2.45903 21 31
68 14 2.75861 19 22
0 33 2.82198 15 18
52 30 1.11489 16 29
32 38 3.24461 29 22
26 39 0.798109 26 16
67 46 5.96678 37 28
68 21 1.42921 16 17
27 33 5.02375 12 9
35 37 3.01956 31 27
2 37 3.65309 8 20
0 31 2.2491 19 19
0 17 2.08089 20 0
32 48 7.03604 13 26
75 35 3.54583 15 28
37 39 5.00948 22 27
48 36 2.82494 28 18
68 28 2.14913 12 11
68 48 1.42292 6 10
33 54 9.29572 27 20
44 55 3.01657 14 15
68 16 1.37136 18 19
4 23 0.561616 17 1
2 33 5.12461 29 24
68 22 2.20845 13 27
68 20 2.48471 22 11
10 52 5.14093 25 14
68 27 4.21122 28 18
75 24 2.50809 27 6
68 26 0.566603 19 21
68 26 0.752706 10 18
45 40 1.35068 12 13
68 32 1.18366 14 12
0 43 2.07637 24 11
72 36 1.7509 16 5
0 32 3.2512 33 33
68 37 2.07789 15 22
2 33 1.95009 11 13
41 42 1.94455 18 25
32 34 1.94406 17 10
4 18 1.39061 21 14
68 28 0.0207959 27 37
5 31 2.03139 19 21
4 26 1.38497 20 15
16 52 4.08595 5 11
4 49 5.02521 22 12
17 26 1.7509 12 15
75 23 2.73767 19 19
75 31 4.7091 22 12
35 46 2.46206 16 22
50 73 4.62462 7 7
68 44 6.72602 26 17
45 36 5.3596 14 19
67 40 0.00878598 21 19
35 47 8.78685 24 16
71 50 2.9009 13 16
2 30 2.46815 15 6
2 31 1.52439 18 14
2 26 1.50795 11 8
22 52 7.62338 28 8
68 42 0.220698 9 20
68 46 5.99008 37 30
0 13 2.64749 30 16
-1 0 10.0647 10 3
47 48 4.46005 8 24
20 55 6.14783 11 30
5 40 4.57374 3 26
12 30 1.21377 1 26
75 29 1.35479 6 12
2 24 1.04169 10 10
68 6 1.1941 20 21

Temps: 0.72 seconds
Valeur OPT: 10.0647
