30 4500 4500 0
-1 0 -0 0 125
0 83 -0 300 150
4 115 23.87 3100 3100
1 121 13.6125 125 300
1 98 1.925 100 450
1 98 3.8475 200 200
19 104 -0 150 150
18 91 8.1675 150 950
12 89 9.145 450 400
12 79 3.0375 300 100
18 74 -0 100 300
23 67 9.7625 950 150
11 68 -0 125 1500
16 74 11.55 150 300
10 91 -0 150 150
23 60 -0 550 150
18 67 -0 150 100
0 83 2.3375 100 300
23 25 31.9725 150 550
0 53 -0 400 100
19 59 -0 300 150
0 51 20.6525 1500 500
0 85 21.6775 100 300
0 23 8.22 300 800
1 99 3.5525 500 1000
1 103 11.5875 800 125
18 92 13.0625 300 100
25 147 7.645 100 0
18 109 8.1675 150 150
25 109 17.6 1000 100

Temps: 0.00 seconds
Valeur OPT: 35.4025
