23 4500 4500 19
19 54 6.69718 0 120
12 121 13.9844 125 250
19 94 10.8474 84 500
2 114 14.1259 60 500
5 148 12.8561 500 75
7 142 30.3626 300 150
7 133 5.56519 175 175
19 87 31.6704 350 1100
7 148 4.15021 150 0
12 106 22.3343 1100 300
-1 106 106 4100 100
12 88 6.69718 225 225
0 70 -0 300 125
19 100 22.6625 250 600
0 153 14.3857 500 350
19 87 1.27349 150 60
15 114 6.69718 100 250
20 171 29.9729 250 175
19 84 4.15021 120 84
-1 0 12.1209 600 300
19 99 19.6911 500 500
-1 146 146 175 4100
0 233 42.8049 75 150

Temps: 0.01 seconds
Valeur OPT: 47.787
