102 100 1 0
-1 0 2883.33 2 0
0 1200 -0 2 0
6 5125 441.667 2 0
1 2225 -0 1 0
3 2700 -0 2 0
1 2225 -0 3 0
12 4575 450 1 0
0 1200 -0 3 0
7 3150 -0 2 0
10 3350 -0 2 0
3 2700 -0 1 0
7 3150 -0 1 0
13 4100 -0 1 0
11 3425 -0 1 0
10 3350 -0 2 0
4 3625 -0 2 0
13 4100 -0 2 0
12 4575 -0 2 0
19 7200 -0 1 0
16 4850 -0 4 0
14 4275 -0 2 0
11 3425 -0 2 0
18 7725 -0 1 0
18 7725 -0 2 0
21 4325 -0 2 0
13 4100 -0 2 0
27 5025 416.667 1 0
10 3350 -0 3 0
22 8250 541.667 2 0
23 8650 791.667 1 0
25 5225 -0 2 0
27 5025 -0 1 0
22 8250 -0 2 0
26 5225 666.667 2 0
30 6025 -0 2 0
32 9125 91.6667 2 0
29 8825 -0 2 0
31 5325 -0 2 0
31 5325 -0 2 0
40 6175 258.333 2 0
38 6025 -0 1 0
34 7025 -0 3 0
41 8550 -0 2 0
25 5225 -0 3 0
37 6250 -0 2 0
40 6175 -0 2 0
43 7000 -0 2 0
30 6025 -0 3 0
34 7025 -0 2 0
44 7200 -0 2 0
43 7000 -0 2 0
48 8300 -0 1 0
37 6250 208.333 3 0
45 6975 83.3333 2 0
41 8550 -0 2 0
44 7200 216.667 2 0
46 7775 -0 2 0
48 8300 -0 1 0
50 7750 -0 2 0
46 7775 -0 1 0
53 7675 -0 2 0
55 8100 33.3333 1 0
50 7750 -0 1 0
61 8250 -0 1 0
62 8375 -0 1 0
51 8800 -0 2 0
54 9425 1425 1 0
59 8425 -0 2 0
67 9350 -0 1 0
57 8800 -0 1 0
69 9400 -0 1 0
66 9825 -0 2 0
70 9700 -0 1 0
51 8800 141.667 2 0
73 9875 -0 1 0
74 10075 391.667 1 0
75 10550 -0 1 0
75 10550 116.667 1 0
66 9825 25 2 0
67 9350 -0 2 0
78 10800 475 1 0
70 9700 -0 2 0
79 10275 -0 1 0
82 10450 741.667 1 0
80 11150 -0 1 0
74 10075 -0 2 0
84 11750 33.3333 1 0
78 10800 -0 1 0
85 10950 -0 1 0
88 11050 -0 1 0
82 10450 -0 1 0
88 11050 -0 1 0
100 10250 -0 2 0
98 9425 -0 2 0
95 11200 -0 1 0
76 10625 -0 1 0
95 11200 -0 1 0
98 9425 -0 1 0
62 8375 -0 2 0
100 10250 -0 2 0
54 9425 125 2 0
64 8550 416.667 1 0

Temps: 0.00 seconds
Valeur OPT: 2883.33
