22 6000 6000 10
10 40 17.8675 0 400
6 64 20.1276 1100 700
6 56 14.2012 700 800
10 29 13.1419 800 2500
3 37 25.8831 1400 1400
10 34 15.3093 2100 300
10 23 -0 400 700
10 38 14.3789 800 1200
10 22 0.17765 100 100
10 45 5.28215 500 0
-1 0 0.8569 600 800
3 66 31.4935 1200 2100
10 21 14.7386 1300 900
16 84 33.402 1300 2100
12 36 8.49608 300 500
12 44 5.89318 900 600
14 43 14.1169 2100 1000
14 56 10.2237 1000 900
20 90 29.87 900 1300
14 69 33.5185 2500 1300
12 66 9.92619 1800 1100
19 90 20.6054 700 1800

Temps: 0.00 seconds
Valeur OPT: 33.5405
