101 112 112 0
-1 0 -0 0 16
27 26 -0 10 16
0 39 1592.91 7 10
0 25 -0 13 8
28 42 546.181 19 5
99 34 1194.45 26 10
28 24 2362.61 3 25
0 34 2506.79 5 35
60 46 3345.9 9 27
0 43 1228.12 16 14
62 50 2540.13 16 13
7 52 1003.54 12 16
0 18 226.087 19 2
53 20 -0 23 6
100 42 1956.34 20 13
13 41 2494.93 8 27
61 35 1428.97 19 28
84 43 2951.26 2 30
89 42 3603.05 12 25
48 55 413.296 17 11
69 50 463.624 9 18
28 28 283.488 11 2
28 34 -0 18 0
40 42 2565.93 29 5
28 30 3426.15 3 18
0 36 992.54 6 11
27 23 2132.75 17 23
0 7 3948.75 16 25
0 6 835.301 16 15
24 39 -0 9 1
76 42 615.256 21 2
0 44 879.134 27 7
90 61 2276.41 23 29
69 37 63.0269 11 9
78 50 4736.92 14 16
28 46 1853.49 8 10
69 69 746.104 5 9
98 30 -0 8 7
44 57 -0 16 19
21 52 5175.05 31 22
0 17 248.48 9 16
22 45 272.602 5 3
87 42 2065.14 5 20
15 60 -0 7 12
13 44 1901.59 18 7
96 39 2632.8 16 7
28 51 1167.66 1 23
48 52 2213.5 27 13
7 42 2288.71 36 15
7 66 2858.23 30 11
28 23 3264.71 13 13
50 39 -0 10 9
27 19 -0 9 10
0 8 3953.07 14 16
12 35 2796.29 18 6
25 43 467.296 2 9
27 41 -0 6 21
13 44 2320.44 7 12
53 21 1507.11 18 9
53 26 4383.79 28 27
0 24 -0 3 6
0 28 732.736 13 5
52 42 2022.41 19 17
88 53 2612.66 10 9
7 66 -0 9 26
79 68 -0 20 20
51 58 5507.28 25 36
23 64 2314.78 25 23
12 30 1778.99 36 12
0 19 1583.3 6 18
52 39 1201.63 5 11
3 51 1317.76 15 9
74 36 2496.04 25 31
21 35 801.448 9 14
40 32 3393.45 8 19
74 38 2033.17 18 20
28 18 3854.08 13 41
76 30 1486.89 14 19
3 38 -0 3 3
3 30 811.456 23 19
28 30 -0 6 8
33 42 3310.31 26 26
7 43 -0 16 5
60 33 -0 11 9
96 34 -0 7 1
99 32 4459.79 41 8
85 47 5490.3 35 9
97 34 -0 26 3
52 34 961.818 9 18
6 29 4393.79 15 17
69 54 -0 3 3
85 35 -0 1 14
59 28 -0 2 3
99 28 1637.19 22 8
0 25 2365.61 27 26
13 27 4008.8 20 36
0 20 -0 11 18
13 26 2373.61 12 17
0 28 -0 10 6
96 23 -0 9 5
99 32 1939.34 17 16

Temps: 0.16 seconds
Valeur OPT: 18739.3
