101 200 200 67
94 67 -0 0 9
68 72 12.1588 10 3
39 53 0.968899 7 17
80 52 3.01455 13 23
39 47 1.55335 19 16
95 61 16.5361 26 20
94 54 0.306818 3 9
6 78 2.4251 5 11
83 76 1.81867 9 18
3 71 2.64715 16 5
69 89 5.2497 16 2
19 103 3.62077 12 19
80 59 9.90082 19 16
94 58 15.121 23 15
95 65 14.167 20 23
73 62 6.68208 8 9
100 69 12.6646 19 18
5 75 5.69355 2 12
95 68 9.88328 12 18
7 96 1.41831 17 9
39 83 0.226879 9 10
73 46 0.385161 11 1
74 42 7.82641 18 10
67 47 29.9992 29 6
80 53 2.31824 3 10
39 29 8.32481 6 27
73 56 12.3067 17 28
26 72 -0 16 1
74 65 5.72357 16 7
68 60 12.1846 9 11
50 79 18.1584 21 18
70 89 23.4648 27 36
30 92 15.0828 23 23
39 63 4.87466 11 35
68 67 16.4868 14 5
67 76 9.73012 8 14
18 106 7.96181 5 13
95 57 -0 8 5
14 80 21.1531 16 18
67 19 26.8455 31 16
39 50 0.693574 9 6
22 48 -0 5 7
37 67 9.30169 5 19
75 74 8.53243 7 9
67 70 13.5714 18 26
17 85 18.6524 16 27
85 93 7.12823 1 11
82 92 17.2751 27 25
82 85 11.6765 36 12
97 110 22.8438 30 16
68 61 -0 13 21
33 73 4.69842 10 7
89 78 5.35176 9 17
58 63 13.2991 14 36
68 57 15.3713 18 3
25 41 -0 2 8
39 39 2.71707 6 20
74 56 4.16429 7 3
40 54 15.248 18 8
94 58 -0 28 5
96 68 7.56298 3 9
95 65 9.09479 13 19
89 98 4.64883 19 6
6 95 -0 10 2
48 117 17.4425 9 5
9 92 25.6621 20 9
9 92 17.6713 25 11
-1 0 21.7005 25 3
80 44 20.7725 36 14
76 73 3.02401 6 16
1 80 8.11621 5 29
35 84 2.30811 15 6
74 43 16.7737 25 9
67 43 7.15558 9 30
67 38 0.782252 8 15
39 38 12.6861 18 0
80 57 4.94376 13 16
68 56 2.98888 14 10
80 65 5.01183 3 14
3 61 6.03115 23 13
67 41 -0 6 8
79 69 19.3064 26 13
5 79 17.8565 16 41
6 69 15.3108 11 26
5 69 9.3846 7 25
95 62 16.3815 41 26
37 76 28.8113 35 20
97 60 23.8257 26 19
1 88 3.74683 9 7
94 65 16.2007 15 12
32 96 2.43541 3 16
37 65 0.983977 1 22
95 57 -0 2 9
37 63 6.26785 22 13
67 51 20.1746 27 17
67 48 7.86378 20 2
95 57 0.196447 11 8
95 52 -0 12 3
37 59 -0 10 25
6 61 6.08234 9 27
97 61 13.8796 17 31

Temps: 14.63 seconds
Valeur OPT: 108.958
