48 15 15 1
23 2616 -0 0 1
-1 0 53.2484 1 1
46 3793 280.362 1 1
1 1527 189.336 1 1
1 3178 25.8758 1 1
23 4180 98.1088 1 1
7 2571 -0 1 1
8 1831 -0 1 1
1 406 364.751 1 1
1 702 140.35 1 1
44 4459 240.124 1 0
22 1767 87.8304 1 1
16 2551 101.431 1 1
23 2718 -0 1 1
11 2241 228.963 1 1
9 2801 145.422 1 1
22 1277 62.551 1 1
7 2445 231.945 1 1
7 2118 -0 1 1
36 2565 151.236 1 1
22 2892 311.878 1 1
46 3288 210.221 1 1
1 1030 289.321 1 1
39 1917 206.542 1 1
13 4105 552.042 1 1
4 3580 704.501 1 1
18 2586 131.198 1 1
7 2663 59.3461 1 1
14 4589 172.142 1 1
6 3015 304.88 1 1
9 2495 216.161 1 1
38 2593 -0 1 1
15 3228 57.195 1 1
22 1573 115.247 1 1
8 2931 230.261 1 1
7 2648 -0 1 1
8 2259 -0 1 1
8 1793 82.7121 1 1
1 2275 172.96 1 1
9 1517 130.894 1 1
35 4523 940.967 1 1
4 4338 342.691 1 1
7 2357 196.185 1 1
7 2766 -0 1 1
4 3846 461.098 1 1
18 2432 -0 1 1
1 2262 292.548 1 1
31 3818 336.282 1 1

Temps: 0.00 seconds
Valeur OPT: 306.036
