76 180 180 52
52 17 4.98989 0 8
73 48 11.1085 18 13
34 27 0.309633 26 6
0 44 4.75599 11 16
34 24 0.0016344 30 18
29 32 6.49697 21 18
52 26 -0 19 27
34 29 3.44236 15 1
46 19 3.66385 16 9
52 35 -0 29 19
52 36 -0 26 28
34 37 9.68996 37 22
26 41 11.2431 16 26
52 22 0.000155845 12 14
52 24 9.6938 31 20
52 28 7.39345 8 25
51 40 -0 19 14
0 35 9.62681e-06 20 30
26 59 9.69037 13 26
34 29 3.46568 15 11
37 48 0.255152 22 24
47 41 5.48064 28 11
46 55 -0 12 22
52 55 10.6301 6 19
44 65 13.1088 27 11
9 53 12.3907 14 31
34 18 3.13036 18 27
52 10 7.77304 17 18
45 40 9.79467 29 5
46 24 -0 13 16
45 31 6.01066 22 18
65 63 15.5897 25 21
51 46 7.41458 28 8
6 37 11.1082 27 12
52 5 -0 19 0
8 26 0.00138965 10 10
47 42 1.03441e-05 12 16
34 34 3.48379 14 12
65 44 -0 24 27
72 40 8.04838 16 19
67 34 11.1732 33 10
33 55 0.239596 15 20
68 57 12.9012 11 20
73 56 2.26746 18 22
51 43 0.000501394 17 21
52 15 -0 21 6
52 7 9.47827 27 19
52 33 -0 19 12
29 33 -0 20 24
16 59 -0 5 13
40 54 10.4716 22 16
34 28 2.71883e-05 12 10
-1 0 4.65699 19 19
8 38 5.46559 22 37
8 34 3.49249 16 15
32 71 1.7468 7 3
23 64 19.2207 26 26
15 36 0.0247517 14 22
72 38 2.03653 21 7
46 37 0.423869 24 29
37 55 -0 13 13
74 55 7.77319 15 11
34 39 8.11134 18 15
33 57 7.69714 11 12
0 63 21.9725 28 21
34 37 -0 9 37
14 52 9.67123 37 17
34 14 6.74149 30 30
34 21 2.20651 10 28
68 54 7.80964 8 17
68 61 3.48225 11 15
13 56 -0 3 15
52 30 2.20693 1 14
68 37 12.423 6 29
2 36 -0 10 33
34 16 1.0597 20 28

Temps: 0.07 seconds
Valeur OPT: 34.7619
