171 700 1 44
79 26750 2405.77 26 0
80 27300 2350.72 37 0
136 36975 0.000946692 35 0
139 52625 -0 29 0
5 13475 981.277 6 0
39 12875 32.5448 6 0
39 12875 13.0147 5 0
6 13350 952.576 11 0
34 4900 4068.82 81 0
11 6225 49.9997 8 0
34 4900 848.41 21 0
43 4025 703.637 20 0
84 21450 1186.71 7 0
16 16725 3187.86 44 0
15 43925 2241.73 16 0
2 40825 18.7501 28 0
126 13525 1539.65 29 0
45 4425 0.191599 16 0
17 6100 -0 2 0
115 41775 3279.82 50 0
19 47225 1930.12 22 0
20 49625 0.00309394 8 0
21 50500 -0 14 0
21 50500 -0 10 0
30 57500 1225 18 0
27 60000 1901.98 17 0
25 61850 342.081 32 0
24 59400 0.0288946 6 0
24 59400 4287.17 46 0
32 46125 1231.32 23 0
29 48650 5000.59 80 0
29 48650 3138.42 34 0
14 45650 7.86258 5 0
43 4025 -0 3 0
33 4275 0.0972483 6 0
97 6425 2726.07 55 0
153 6075 0.000177191 10 0
153 6075 0.000594497 31 0
37 9450 0.000585394 5 0
151 11100 768.06 16 0
41 11075 2400.6 11 0
42 10450 1.09759 6 0
37 9450 -0 9 0
44 1175 23.1512 26 0
-1 0 765.039 11 0
44 1175 2053.99 30 0
44 1175 1853.99 23 0
44 1175 671.135 11 0
18 6250 59.538 7 0
50 9250 20.0716 24 0
48 7000 795.954 21 0
48 7000 0.0455147 32 0
50 9250 -0 8 0
149 12650 32.7412 15 0
53 14300 65.8793 7 0
53 14300 2243.66 30 0
57 14425 1211.82 58 0
49 11875 1548 23 0
167 16250 1729.54 21 0
57 14425 -0 3 0
169 15450 1631.72 13 0
54 15000 3162.09 51 0
73 12100 3.42427 40 0
18 6250 3725.25 52 0
69 20125 1738.01 28 0
69 20125 -0 34 0
65 23850 4947.71 20 0
68 25725 2484.21 4 0
65 23850 0.00506611 17 0
62 16475 2297.84 33 0
62 16475 913.796 14 0
166 16700 0.000912828 15 0
63 11975 796.036 21 0
63 11975 6.28251e-05 2 0
73 12100 0.000523126 18 0
13 21575 3058.12 19 0
64 23200 1311.3 30 0
170 26075 1247.06 24 0
64 23200 0.731849 14 0
78 24725 1177.6 19 0
78 24725 2517.08 24 0
80 27300 741.469 4 0
83 12850 2018.47 75 0
154 9250 791.38 33 0
82 21175 0.007012 3 0
82 21175 -0 57 0
85 27425 3060.83 38 0
85 27425 15571.4 13 0
146 14825 1074.8 23 0
83 12850 4314.15 86 0
88 17350 366.568 7 0
129 58550 6088.65 43 0
144 18225 1915.36 12 0
142 42975 -0 16 0
124 54575 2.17159 36 0
94 58550 6310.01 35 0
94 58550 1901.93 21 0
98 4775 741.886 15 0
33 4275 0.000157256 5 0
98 4775 0.000507847 15 0
99 6400 1799.02 10 0
47 2325 872.778 14 0
101 3825 215.629 4 0
41 11075 995.849 13 0
42 10450 1243.12 15 0
101 3825 0.408167 3 0
54 15000 3872.44 32 0
79 26750 0.00103319 8 0
107 27575 1090.98 7 0
3 55800 6109.77 16 0
3 55800 2937.24 12 0
93 44725 12375.7 110 0
107 27575 2431.14 17 0
56 20850 2299.95 36 0
84 21450 4662.13 65 0
116 30075 8305.25 106 0
114 28600 6424.06 14 0
156 50650 3921.34 18 0
95 62350 530.656 8 0
118 63150 1197.43 8 0
27 60000 842.089 32 0
122 53500 3262.23 38 0
22 52000 1194 14 0
22 52000 37.3215 12 0
123 53250 0.440392 12 0
123 53250 1667.13 13 0
127 4875 4067.22 78 0
45 4425 518.128 5 0
15 43925 5124.86 91 0
128 54025 3096.65 41 0
140 51850 -0 36 0
130 55775 9947.54 30 0
133 70325 6358.24 14 0
118 63150 -0 65 0
56 20850 0.00324426 20 0
61 20575 2413.68 16 0
137 33875 2188.2 28 0
1 31400 2901.71 23 0
14 45650 -0 29 0
138 48800 -0 35 0
141 49350 -0 23 0
32 46125 -0 30 0
2 40825 -0 20 0
25 61850 17.3316 12 0
88 17350 -0 8 0
90 18125 784.795 9 0
126 13525 995.237 12 0
6 13350 4122.48 54 0
51 10550 2476.88 11 0
52 10100 125.866 23 0
38 10000 1034.96 5 0
38 10000 -0 10 0
102 4225 1016.5 12 0
102 4225 0.000355291 17 0
9 7025 1802.36 21 0
23 51600 3166.37 40 0
20 49625 -0 10 0
113 24850 126.895 6 0
113 24850 855.583 30 0
166 16700 855.583 31 0
71 18350 2741.34 21 0
74 14100 0.00270146 17 0
74 14100 -0 5 0
161 15975 3023.77 18 0
57 14425 1447.64 9 0
162 14575 0.0014389 36 0
162 14575 412.773 20 0
59 14675 0.000203439 15 0
167 16250 3446.07 34 0
57 14425 103.033 10 0
75 23675 2478.61 22 0

Temps: 0.36 seconds
Valeur OPT: 31202.1
