51 160 160 17
47 42 1.94995 0 14
32 39 4.92591 7 19
11 42 5.06179 30 11
32 56 -0 16 29
17 14 9.70838 9 10
37 30 1.23561 21 25
11 52 0.168085 15 0
32 60 2.17344 19 10
11 72 3.19185 23 16
11 52 -0 11 15
5 50 0.12375 5 15
17 30 0.140781 19 3
17 32 6.06826 29 14
37 46 15.1671 23 15
41 58 8.3983 21 12
37 15 2.47312 10 5
11 42 -0 15 13
-1 0 -0 3 21
4 34 1.17203 41 11
41 35 3.08327 9 11
5 67 6.39561 28 6
17 51 10.6565 8 26
32 41 8.98906 8 17
47 64 4.53942 16 28
42 64 11.166 10 15
18 56 8.70856 28 10
37 72 6.50431 7 10
32 42 -0 15 7
11 68 -0 14 7
2 52 0.309375 6 23
39 58 7.13667 19 8
11 66 8.53875 11 17
17 28 -0 12 9
45 34 5.64132 23 8
33 63 10.6924 26 30
36 75 3.34169 17 6
37 68 9.44251 6 18
17 7 -0 9 16
11 47 3.64067 15 16
17 33 9.67179 14 21
4 47 15.4693 7 28
4 27 6.53892 27 27
17 17 7.38252 13 19
7 79 11.2597 11 19
37 20 6.37997 16 41
17 21 11.7316 10 23
47 39 1.18998 5 23
17 23 -0 25 7
1 60 -0 17 9
47 46 -0 18 9
11 54 1.70595 10 5

Temps: 0.02 seconds
Valeur OPT: 26.6416
