101 200 200 0
-1 0 -0 0 7
27 28 846.357 10 11
58 20 -0 7 3
77 30 17.1588 13 14
2 41 -0 19 11
84 37 4079.55 26 18
53 26 -0 3 25
0 41 -0 5 7
82 43 358.505 9 10
27 43 3650.07 16 36
27 36 -0 16 2
10 48 -0 12 2
0 27 3226.75 19 18
53 22 -0 23 9
93 42 3097.83 20 20
57 48 -0 8 5
91 40 1370.17 19 23
84 32 -0 2 9
52 34 363.505 12 17
82 52 -0 17 3
0 33 23 9 11
53 35 2121.16 11 19
2 36 -0 18 13
2 47 3939.14 29 23
68 52 -0 3 19
55 51 2490.53 6 27
0 16 -0 17 12
0 6 -0 16 5
0 9 373.571 16 13
3 41 1175.59 9 9
20 45 -0 21 10
69 35 -0 27 13
0 42 1666.35 23 6
77 37 -0 11 3
3 44 394.561 14 8
33 58 778.666 8 20
84 61 -0 5 19
93 30 2753.27 8 35
44 57 -0 16 16
28 50 -0 31 0
0 20 1200.97 9 17
72 45 5 5 5
87 40 -0 5 9
2 51 4308.33 7 8
0 46 -0 18 36
84 48 5389.12 16 26
83 58 -0 1 30
7 56 4 27 10
82 48 455.437 36 12
88 60 5334.54 30 26
77 32 1586.56 13 9
27 44 -0 10 8
0 21 1618.02 9 23
0 10 2024.11 14 18
27 40 1647.96 18 8
53 42 1583.12 2 27
75 43 -0 6 16
13 38 837.573 7 15
0 11 2334.21 18 19
93 29 1993.3 28 9
93 36 900.482 3 16
84 35 -0 13 6
88 47 4283.85 19 5
31 54 2983.07 10 29
82 68 -0 9 16
77 82 80.2793 20 18
79 62 999.308 25 12
72 59 1196.97 25 5
27 28 1005.31 36 25
0 20 366.163 6 7
69 39 -0 5 10
69 50 -0 15 17
26 33 -0 25 1
58 30 1198.35 9 14
0 35 -0 8 16
72 39 212.3 18 1
27 28 1399.81 13 41
0 22 -0 14 16
76 44 1007.79 3 26
77 35 247.535 23 20
68 30 -0 6 15
27 34 2861.95 26 9
52 35 -0 16 25
27 32 -0 11 9
0 25 -0 7 6
93 32 -0 41 14
16 48 7061.6 35 27
2 30 4399.39 26 18
0 33 -0 9 7
27 28 3196.07 15 28
0 48 -0 3 9
0 32 -0 1 31
93 32 -0 2 2
0 26 3 22 3
53 27 2145.88 27 22
58 30 -0 20 16
6 32 358.395 11 11
59 35 -0 12 21
93 30 14 10 13
93 29 172.205 9 3
93 32 -0 17 6

Temps: 0.00 seconds
Valeur OPT: 35415.2
