76 220 220 30
30 15 0.650257 0 16
73 46 3.87869 18 20
30 17 3.8456 26 21
51 43 2.12844 11 6
30 12 3.58431 30 22
30 35 1.23482 21 19
30 21 3.65492 19 25
46 34 3.18907 15 11
52 24 1.07814 16 10
17 47 2.74795 29 29
58 44 1.0993 26 30
34 54 6.855 37 16
30 27 3.44851 16 31
30 25 2.90388 12 28
8 40 3.98052 31 37
57 30 1.42524 8 6
30 42 3.55056 19 27
30 28 3.41191 20 24
25 69 3.44748 13 18
46 39 3.39541 15 1
57 36 3.24453 22 22
30 14 4.27591 28 14
28 29 1.31591 12 11
63 65 2.37141 6 17
0 51 7.81806 27 15
30 56 2.99533 14 14
4 25 2.9813 18 37
52 25 2.58292 17 20
30 18 3.31359 29 8
4 26 1.42524 13 19
-1 0 1.86408 22 15
10 67 9.9997 25 21
75 52 1.50832 28 13
6 34 3.56813 27 5
67 27 4.21134 19 28
8 32 0.0258237 10 22
30 39 1.06537 12 12
15 42 2.62337 14 24
58 56 0.0976714 24 15
72 45 2.83779 16 16
12 34 3.31576 33 19
42 44 3.6893 15 20
62 37 1.98722 11 12
22 45 2.93873 18 10
12 43 3.38878 17 21
4 20 3.31559 21 27
52 24 1.7437 27 15
21 32 1.75469 19 22
30 21 3.65818 20 26
6 52 2.37124 5 29
4 52 3.39418 22 12
6 30 3.1881 12 28
30 17 2.35828 19 0
35 42 3.96295 22 27
52 38 5.18052 16 8
25 71 11.974 7 14
62 49 4.98157 26 12
30 22 1.95577 14 33
0 35 4.07798 21 26
30 50 6.25807 24 13
70 42 2.15942 13 19
21 32 12.2462 15 17
30 21 3.15477 18 30
30 34 1.91187 11 3
21 48 7.72613 28 10
0 52 0.0411895 9 19
46 56 8.60736 37 7
0 21 3.01076 30 11
30 23 2.4116 10 26
36 48 2.63483 8 18
30 36 2.13005 11 13
21 41 3.37735 3 18
12 39 3.89827 1 16
62 31 1.15167 6 11
30 24 1.99695 10 18
0 22 2.14114 20 9

Temps: 0.42 seconds
Valeur OPT: 13.7604
